"Time","Lactobacillales","Bacteroidales","Oscillospirales","Lachnospirales","Acidaminococcales","Burkholderiales_595427","Erysipelotrichales","Desulfovibrionales","UBA1381","Clostridia_258483_Class","TANB77","Clostridiales","Gammaproteobacteria_Class","Haloplasmatales_A","Tissierellales","Mycobacteriales","Enterobacterales_A_737866","Veillonellales","Actinomycetales","Christensenellales","RF39","Verrucomicrobiales","Coriobacteriales","Peptostreptococcales","Campylobacterales","Bacteria_Kingdom","Saccharofermentanales","Fusobacteriales_993521"
178,0.00255555555555556,0.526111111111111,0.142166666666667,0.1235,0.0142222222222222,0.00288888888888889,0.00505555555555556,0.0110555555555556,0.000555555555555556,0.00516666666666667,0.00183333333333333,0.000333333333333333,5e-04,0,0.0327222222222222,0.00155555555555556,0,0.00688888888888889,0.00533333333333333,0.00133333333333333,0,0.000277777777777778,0.00111111111111111,0.00494444444444444,0.00861111111111111,0.0542222222222222,0.001,0.0460555555555556
179,0.000833333333333333,0.571555555555555,0.182277777777778,0.184888888888889,0.0206111111111111,0.0055,0.00366666666666667,0.00827777777777778,0.00111111111111111,0.00583333333333333,0.00288888888888889,0.001,0.000833333333333333,0.000166666666666667,0.00461111111111111,0.000111111111111111,0,0.000888888888888889,0.000222222222222222,0.00166666666666667,0,0.000222222222222222,0.000111111111111111,0.000611111111111111,0.000666666666666667,0.00133333333333333,0,0
180,0.000888888888888889,0.581944444444444,0.200555555555556,0.152388888888889,0.0165,0.00733333333333333,0.00372222222222222,0.00588888888888889,0.000444444444444444,0.00672222222222222,0.0141111111111111,0.00205555555555556,0.0015,0.000333333333333333,0.000388888888888889,0,0.000277777777777778,5.55555555555556e-05,0.000111111111111111,0.00111111111111111,0,0.000111111111111111,0,0.00266666666666667,0,0.000888888888888889,0,0
181,0.000777777777777778,0.564166666666667,0.158111111111111,0.183777777777778,0.0114444444444444,0.00705555555555556,0.00377777777777778,0.00316666666666667,0.00105555555555556,0.00205555555555556,0.0395,0.00233333333333333,0.000444444444444444,0.000111111111111111,0.0107777777777778,0.000444444444444444,0.00111111111111111,0.00466666666666667,0.000444444444444444,0.000833333333333333,0,0,0.000166666666666667,0.00177777777777778,0.000166666666666667,0.000833333333333333,0,0.001
182,0.000166666666666667,0.544277777777778,0.222277777777778,0.171833333333333,0.0171111111111111,0.0055,0.0035,0.00388888888888889,0.00466666666666667,0.002,0.0160555555555556,0.00377777777777778,0.0015,0.000166666666666667,0,0,0,0.000111111111111111,0,0.00127777777777778,0,0,0.000166666666666667,0.00127777777777778,0,0.000444444444444444,0,0
183,0.000222222222222222,0.604055555555556,0.178555555555556,0.16,0.0231111111111111,0.00833333333333333,0.00305555555555556,0.00333333333333333,0.00172222222222222,0.00288888888888889,0.00172222222222222,0.00394444444444444,0.00161111111111111,0.000722222222222222,0.000277777777777778,0,0,0.000222222222222222,0.000277777777777778,0.00216666666666667,0,0.000111111111111111,5.55555555555556e-05,0.00172222222222222,5.55555555555556e-05,0.00155555555555556,0,0
184,0.000222222222222222,0.628611111111111,0.178833333333333,0.128611111111111,0.0223333333333333,0.0140555555555556,0.00361111111111111,0.00505555555555556,0.00183333333333333,0.00394444444444444,0.00227777777777778,0.00272222222222222,0.00188888888888889,0.000611111111111111,5.55555555555556e-05,0,0,0.000111111111111111,0.000166666666666667,0.00155555555555556,0,0.000111111111111111,5.55555555555556e-05,0.00144444444444444,0.000111111111111111,0.00161111111111111,0,0
185,0.000277777777777778,0.646666666666667,0.180333333333333,0.106944444444444,0.0217777777777778,0.0154444444444444,0.00477777777777778,0.00738888888888889,0.00233333333333333,0.00322222222222222,0.00322222222222222,0.00166666666666667,0.00227777777777778,0.000222222222222222,0,0,0,0,5.55555555555556e-05,0.00122222222222222,0,5.55555555555556e-05,0.000111111111111111,0.000666666666666667,5.55555555555556e-05,0.00116666666666667,0,0
186,0.000222222222222222,0.717722222222222,0.113111111111111,0.1165,0.0172222222222222,0.00822222222222222,0.00438888888888889,0.00594444444444444,0.001,0.00566666666666667,0.00344444444444444,0.000555555555555556,0.00161111111111111,0.000111111111111111,0.000222222222222222,0,0.000222222222222222,0,0,0.00183333333333333,0,5.55555555555556e-05,5.55555555555556e-05,0.000222222222222222,0.000222222222222222,0.00138888888888889,0,0
187,0.000388888888888889,0.7135,0.0859444444444444,0.144888888888889,0.0161666666666667,0.0121111111111111,0.00211111111111111,0.00755555555555556,0.000888888888888889,0.00222222222222222,0.00688888888888889,0.001,0.00166666666666667,0.000944444444444444,0,0,0,0.000222222222222222,0,0.00127777777777778,0,5.55555555555556e-05,0,0.00144444444444444,0,0.000555555555555556,0,0.000111111111111111
188,0.000277777777777778,0.705055555555556,0.108833333333333,0.122,0.0196111111111111,0.0112777777777778,0.00316666666666667,0.00711111111111111,0.000944444444444444,0.00305555555555556,0.00555555555555556,0.000666666666666667,0.0025,0.000666666666666667,0.003,5.55555555555556e-05,0,0.0015,0,0.00172222222222222,0,0.000388888888888889,0.000277777777777778,0.00122222222222222,0.000111111111111111,0.000833333333333333,0,0.000111111111111111
189,5e-04,0.682555555555556,0.141333333333333,0.0999444444444444,0.0227222222222222,0.0109444444444444,0.00416666666666667,0.00694444444444444,0.00144444444444444,0.00511111111111111,0.00277777777777778,0.000388888888888889,0.00327777777777778,0.000277777777777778,0.00755555555555556,5.55555555555556e-05,0,0.00261111111111111,0,0.00205555555555556,0,0.00122222222222222,0.000388888888888889,0.00188888888888889,0.000333333333333333,0.00105555555555556,0,0.000333333333333333
190,0.000333333333333333,0.695,0.152166666666667,0.0936666666666667,0.0187777777777778,0.00755555555555556,0.00372222222222222,0.00755555555555555,0.00122222222222222,0.00444444444444444,0.0015,0.000944444444444444,0.0035,0.000111111111111111,0.00283333333333333,5.55555555555556e-05,0,0.00133333333333333,0,0.00138888888888889,0,0.00188888888888889,0.000222222222222222,0.000722222222222222,0.000166666666666667,0.000722222222222222,0,0.000166666666666667
191,0.000111111111111111,0.725,0.144722222222222,0.0867222222222222,0.0136111111111111,0.00472222222222222,0.00411111111111111,0.00705555555555556,0.000777777777777778,0.00427777777777778,0.000388888888888889,0.00133333333333333,0.00255555555555556,0.000111111111111111,5.55555555555556e-05,0,0,0,0,0.000944444444444444,0,0.00233333333333333,0,0.000444444444444444,0,0.000722222222222222,0,0
192,0,0.796444444444444,0.0817222222222222,0.0793888888888889,0.0141111111111111,0.00316666666666667,0.00283333333333333,0.00616666666666667,0.001,0.00316666666666667,0.00194444444444444,0.00166666666666667,0.000777777777777778,0,0.000611111111111111,0,0.00444444444444444,0,5.55555555555556e-05,0.00122222222222222,0,0.000222222222222222,0,0.000222222222222222,0,0.000833333333333333,0,0
193,5e-04,0.659222222222222,0.129055555555556,0.120277777777778,0.0159444444444444,0.00411111111111111,0.00744444444444444,0.00416666666666667,0.001,0.00605555555555556,0.00588888888888889,0.0055,0.000777777777777778,0,0.00155555555555556,0,0.0310555555555556,0.000666666666666667,5.55555555555556e-05,0.00127777777777778,0,0.00111111111111111,0.000111111111111111,0.000166666666666667,0.000666666666666667,0.00322222222222222,0,0.000111111111111111
194,0.000722222222222222,0.646388888888889,0.147166666666667,0.125888888888889,0.0268333333333333,0.00366666666666667,0.00383333333333333,0.00538888888888889,0.000944444444444444,0.00522222222222222,0.00194444444444444,0.00227777777777778,0.00138888888888889,0,0.000166666666666667,0,0.0196666666666667,0.000166666666666667,0,0.00188888888888889,0,0.00416666666666667,5.55555555555556e-05,0.000166666666666667,0,0.00172222222222222,0,0
195,0,0.736555555555556,0.1145,0.103666666666667,0.015,0.00511111111111111,0.00233333333333333,0.00694444444444444,0.00166666666666667,0.00388888888888889,0.005,0.000444444444444444,0.00266666666666667,0,0.000333333333333333,0,0.000111111111111111,0,0,0.000944444444444444,0,0.000111111111111111,0.000111111111111111,0.000166666666666667,0,0.000444444444444444,0,0
196,0,0.658166666666667,0.106888888888889,0.202722222222222,0.00944444444444444,0.00372222222222222,0.00122222222222222,0.00511111111111111,0.00211111111111111,0.0035,0.00322222222222222,0,0.00111111111111111,0,0,0,0,0,0,0.00105555555555556,0,0.000166666666666667,0.000166666666666667,0,0,0.00138888888888889,0,0
197,0,0.719833333333333,0.107277777777778,0.109777777777778,0.0308333333333333,0.0055,0.00327777777777778,0.0101111111111111,0.00205555555555556,0.00444444444444444,0.00194444444444444,0,0.00211111111111111,0,0.000111111111111111,0,0,0,0,0.001,0,0.000833333333333333,0.000166666666666667,0.000222222222222222,0,5e-04,0,0
198,0,0.660888888888889,0.147388888888889,0.128222222222222,0.0252222222222222,0.00677777777777778,0.00272222222222222,0.00622222222222222,0.004,0.00744444444444444,0.000444444444444444,5e-04,0.00122222222222222,0,0.000611111111111111,0,0,0,0,0.0015,0,0.00527777777777778,0,0.000222222222222222,0.000111111111111111,0.00111111111111111,0,0
199,5e-04,0.722944444444444,0.146777777777778,0.076,0.0221666666666667,0.00827777777777778,0.00155555555555556,0.00666666666666667,0.00227777777777778,0.00266666666666667,0.000444444444444444,0.00105555555555556,0.00177777777777778,0.000555555555555556,0,0,0.000611111111111111,0,5.55555555555556e-05,0.00111111111111111,0,0.00161111111111111,0.000888888888888889,0.00144444444444444,0,0.000611111111111111,0,0
200,0.000444444444444444,0.772388888888889,0.135777777777778,0.0488888888888889,0.0191111111111111,0.00483333333333333,0.00161111111111111,0.00372222222222222,0.000111111111111111,0.00277777777777778,0.000111111111111111,0.000277777777777778,0.00133333333333333,0.000166666666666667,0.001,0,0.00411111111111111,0.000111111111111111,0.000222222222222222,0.000666666666666667,0,0.000444444444444444,0.000222222222222222,0.000222222222222222,0,0.00127777777777778,0,5.55555555555556e-05
201,0.000111111111111111,0.742055555555556,0.153666666666667,0.0567777777777778,0.0227777777777778,0.00694444444444444,0.00261111111111111,0.00522222222222222,0.00144444444444444,0.00327777777777778,0,0.000111111111111111,0.00161111111111111,0.000111111111111111,0,0,0.000888888888888889,0,0,0.000722222222222222,0,0.000166666666666667,0.000444444444444444,0.000277777777777778,0,0.000666666666666667,0,0
202,0.000277777777777778,0.701611111111111,0.145666666666667,0.0993888888888889,0.0183333333333333,0.00927777777777778,0.00261111111111111,0.00561111111111111,0.000277777777777778,0.004,0.00527777777777778,0.000555555555555556,0.0015,0.00116666666666667,0,0,0.000333333333333333,0,0.000222222222222222,5e-04,0,0,0.000111111111111111,0.00244444444444444,0,0.000444444444444444,0,0
203,0.000111111111111111,0.6875,0.173555555555556,0.0773888888888889,0.0188888888888889,0.0102222222222222,0.00322222222222222,0.00688888888888889,0.000833333333333333,0.00372222222222222,0.00733333333333333,0.00216666666666667,0.00116666666666667,0.00144444444444444,0,0,0.000722222222222222,0.000222222222222222,0.000166666666666667,5e-04,0,0,0,0.00338888888888889,0,0.000388888888888889,0,0
204,0.000222222222222222,0.805,0.0986111111111111,0.0605,0.0114444444444444,0.00511111111111111,0.00161111111111111,0.00511111111111111,0.000722222222222222,0.0025,0.006,0.000333333333333333,5e-04,0.000111111111111111,0,0,0,0.000111111111111111,0.000111111111111111,0.000222222222222222,0,0,0.000277777777777778,0.000944444444444444,0.000111111111111111,0.000444444444444444,0,0
205,0,0.837,0.0792777777777778,0.0594444444444444,0.00916666666666667,0.00227777777777778,0.00111111111111111,0.00394444444444444,0.000444444444444444,0.00222222222222222,0.00305555555555556,0.000222222222222222,0.000722222222222222,0.000111111111111111,0,0,0,0,5.55555555555556e-05,0.000222222222222222,0,0,0,0.000277777777777778,5.55555555555556e-05,0.000388888888888889,0,0
206,0.00133333333333333,0.314111111111111,0.114055555555556,0.183777777777778,0.00594444444444444,0.00411111111111111,0.0100555555555556,0.00638888888888889,0.000666666666666667,0.0131666666666667,0.000444444444444444,0.000277777777777778,0.000888888888888889,0.000166666666666667,0.273222222222222,0.0148333333333333,0,0.00988888888888889,0.00933333333333333,0.001,0,0,0.00538888888888889,0.0151111111111111,0.00538888888888889,0.00705555555555556,0.00155555555555556,0.00161111111111111
207,0.000833333333333333,0.486111111111111,0.122,0.181166666666667,0.0105,0.00538888888888889,0.00822222222222222,0.00927777777777778,0.000777777777777778,0.00961111111111111,0.000388888888888889,0.00122222222222222,0.00105555555555556,0.000611111111111111,0.127611111111111,0.00694444444444444,0,0.00427777777777778,0.00472222222222222,0.00116666666666667,0,5.55555555555556e-05,0.00216666666666667,0.00777777777777778,0.00255555555555556,0.00388888888888889,0.000666666666666667,0.000777777777777778
208,0.000444444444444444,0.655,0.127944444444444,0.158,0.0168888888888889,0.00638888888888889,0.00566666666666667,0.0132777777777778,0.000777777777777778,0.00633333333333333,0.000611111111111111,0.00194444444444444,0.0015,0.001,0,0,0.000111111111111111,0.000111111111111111,5.55555555555556e-05,0.0015,0,0,0.000111111111111111,0.00122222222222222,5.55555555555556e-05,0.000833333333333333,0,0
209,0.000277777777777778,0.696611111111111,0.111611111111111,0.127277777777778,0.0206111111111111,0.00938888888888889,0.00772222222222222,0.0113333333333333,0.00105555555555556,0.00438888888888889,0.000611111111111111,0.00116666666666667,0.00216666666666667,0.00105555555555556,0,0,0.000111111111111111,0,0.000111111111111111,0.00155555555555556,0,0.000111111111111111,0.000277777777777778,0.00116666666666667,0,0.000666666666666667,0,0
210,0.000222222222222222,0.689444444444444,0.118166666666667,0.137666666666667,0.0227222222222222,0.00644444444444444,0.00694444444444444,0.00655555555555556,0.00116666666666667,0.00411111111111111,0.000666666666666667,0.000888888888888889,0.001,0.000555555555555556,0,0,0.000166666666666667,5.55555555555556e-05,0,0.00138888888888889,0,0.000277777777777778,0,0.000611111111111111,0,0.000333333333333333,0,0
211,0.000833333333333333,0.473166666666667,0.151777777777778,0.151722222222222,0.0252222222222222,0.00811111111111111,0.0055,0.0085,0.000444444444444444,0.0132777777777778,5.55555555555556e-05,0.000555555555555556,0.00216666666666667,0.000277777777777778,0.101888888888889,0.00327777777777778,0,0.00783333333333333,0.00555555555555556,0.002,0,0.000166666666666667,0.00216666666666667,0.00538888888888889,0.0223333333333333,0.00411111111111111,0.000166666666666667,0.00338888888888889
212,0.000222222222222222,0.581111111111111,0.124,0.126833333333333,0.0233333333333333,0.00638888888888889,0.00827777777777778,0.0109444444444444,0.00105555555555556,0.00555555555555556,5.55555555555556e-05,5.55555555555556e-05,0.00105555555555556,0.000166666666666667,0.0477222222222222,0.00122222222222222,0,0.00666666666666667,0.00277777777777778,0.00116666666666667,0,0.000777777777777778,0.000833333333333333,0.00305555555555556,0.0171111111111111,0.026,0,0.00344444444444444
213,0.000111111111111111,0.680611111111111,0.174833333333333,0.0997777777777778,0.0226666666666667,0.00611111111111111,0.00222222222222222,0.00638888888888889,0.000888888888888889,0.00227777777777778,0.000555555555555556,0.000333333333333333,0.000833333333333333,5.55555555555556e-05,0,0,0.000333333333333333,0.000166666666666667,5.55555555555556e-05,0.000777777777777778,0,0.000166666666666667,0.000111111111111111,0.000333333333333333,0,0.000277777777777778,0,0
214,0.000444444444444444,0.636111111111111,0.200277777777778,0.1205,0.0128333333333333,0.00766666666666667,0.00583333333333333,0.006,0.000833333333333333,0.00266666666666667,0.000833333333333333,0.001,0.00144444444444444,0.000222222222222222,0.000166666666666667,0,5.55555555555556e-05,0,0,0.000666666666666667,0,0.000111111111111111,0.000277777777777778,0.00127777777777778,0,0.000777777777777778,0,0
215,0.000277777777777778,0.472888888888889,0.162,0.1025,0.0106666666666667,0.00588888888888889,0.00566666666666667,0.006,0.000611111111111111,0.00794444444444444,5.55555555555556e-05,0.000277777777777778,0.00122222222222222,0.000166666666666667,0.135333333333333,0.00505555555555556,0,0.00727777777777778,0.00311111111111111,0.000888888888888889,0,0.000166666666666667,0.0015,0.00927777777777778,0.0392222222222222,0.0164444444444444,0.00144444444444444,0.00372222222222222
