"Time","Veillonellaceae","Streptococcaceae","Moraxellaceae","Dialisteraceae","Lactobacillaceae","Burkholderiaceae_A_592522","Bacteroidaceae","Lachnospiraceae","Ruminococcaceae","Coprobacillaceae","Peptostreptococcaceae_256921","Oscillospiraceae_88309","Acidaminococcaceae","Butyricicoccaceae","Eggerthellaceae","Muribaculaceae","Clostridia_258483_Class","UBA1381","CAG-138","CAG-74","Anaerotignaceae","UBA660","Xanthomonadaceae_616009","Gammaproteobacteria_Class","Rikenellaceae","Monoglobaceae","Akkermansiaceae","Enterobacteriaceae_A","Bacteria_Kingdom","Clostridiaceae_222000","Erysipelotrichaceae","Acutalibacteraceae","Anaerovoracaceae","CAG-272","Oscillospirales_Order","CAG-382","Peptoniphilaceae","CAG-508","Massilibacillaceae"
171,0,0.000388888888888889,0.000555555555555556,0.000111111111111111,0.000444444444444444,0.00127777777777778,0.469555555555556,0.198166666666667,0.215388888888889,0.0158888888888889,0.001,0.0157222222222222,0.031,0.000555555555555556,0.00155555555555556,0,0.000333333333333333,0,0,0,0.00127777777777778,0,0,0.000666666666666667,0.0136666666666667,0,0.00322222222222222,0,0.0138333333333333,0,0.00655555555555556,0.00311111111111111,0.000833333333333333,0,0,0,0.000833333333333333,0,0
172,5.55555555555556e-05,0.000166666666666667,0.000611111111111111,0.000166666666666667,0.000277777777777778,0.000222222222222222,0.493722222222222,0.1275,0.305222222222222,0.00322222222222222,0.000277777777777778,0.0121666666666667,0.0221111111111111,0.00138888888888889,0.00211111111111111,0,0,0,5.55555555555556e-05,0,0.000888888888888889,0,0,0,0.00866666666666667,0,0.00838888888888889,0,0.000333333333333333,5.55555555555556e-05,0.00233333333333333,0.00816666666666667,0.000611111111111111,0,0,0,5.55555555555556e-05,0,0.000222222222222222
173,0.000111111111111111,0.000222222222222222,0.000666666666666667,5e-04,0,0.000333333333333333,0.502555555555556,0.127888888888889,0.300222222222222,0.00338888888888889,0.000333333333333333,0.0110555555555556,0.0272222222222222,0.00138888888888889,0.00233333333333333,0,0,0,0.000111111111111111,0,0.000666666666666667,0,0,0,0.00661111111111111,0,0.00566666666666667,0,0.000111111111111111,5.55555555555556e-05,0.00144444444444444,0.00594444444444444,5e-04,0,0.000111111111111111,0,5.55555555555556e-05,0,0.000222222222222222
174,0,5.55555555555556e-05,0.000166666666666667,0.000722222222222222,0,0.000111111111111111,0.508444444444444,0.134555555555556,0.281388888888889,0.00516666666666667,0.000166666666666667,0.0123333333333333,0.0368333333333333,0.0015,0.00311111111111111,0,5.55555555555556e-05,0,0.000111111111111111,0,0.000777777777777778,0,0,0.000111111111111111,0.00538888888888889,0,0.00177777777777778,0,0.000111111111111111,0.000222222222222222,0.00127777777777778,0.00422222222222222,0.000166666666666667,0,0.000222222222222222,0,0.000111111111111111,0,5e-04
175,5.55555555555556e-05,5.55555555555556e-05,0,0.000666666666666667,5.55555555555556e-05,0.000277777777777778,0.508055555555556,0.149444444444444,0.265333333333333,0.00716666666666667,0.000222222222222222,0.0137222222222222,0.0401111111111111,0.00166666666666667,0.00255555555555556,0,5.55555555555556e-05,0,0.000111111111111111,0,0.001,0,0,5.55555555555556e-05,0.00311111111111111,0,0,0,5.55555555555556e-05,0.000166666666666667,0.00188888888888889,0.00283333333333333,5e-04,0,0.000222222222222222,0,0.000166666666666667,0,0.000111111111111111
176,0,0.000388888888888889,5.55555555555556e-05,0.000388888888888889,5e-04,0,0.405833333333333,0.294,0.201444444444444,0.0124444444444444,0.000166666666666667,0.0234444444444444,0.0402777777777778,0.000222222222222222,0.00216666666666667,0,0.000777777777777778,0,0.000166666666666667,0,0.000888888888888889,0,0,0,0.00677777777777778,0,0,0,0.000166666666666667,5.55555555555556e-05,0.003,0.00511111111111111,0.000722222222222222,0,5.55555555555556e-05,0,0,0,0.000666666666666667
177,0,0.000277777777777778,0.000166666666666667,0.000666666666666667,0.000277777777777778,0,0.448555555555556,0.231388888888889,0.215611111111111,0.00905555555555555,0.000166666666666667,0.0214444444444444,0.0501666666666667,0.000833333333333333,0.00222222222222222,0,0.000277777777777778,0,0.000111111111111111,0,0.00116666666666667,0,0,0,0.00661111111111111,0,0.000944444444444444,5.55555555555556e-05,0.000111111111111111,0.000222222222222222,0.00277777777777778,0.005,0.000888888888888889,0,0.000166666666666667,0,0,0,0.000333333333333333
178,0,0.000166666666666667,0.000111111111111111,0.00144444444444444,0.000111111111111111,0,0.504,0.137555555555556,0.246833333333333,0.00583333333333333,0.000111111111111111,0.0184444444444444,0.0627777777777778,0.00111111111111111,0.00266666666666667,0,0,0,0.000111111111111111,0,0.000888888888888889,0,0,0,0.00594444444444444,0,0.00344444444444444,0,5.55555555555556e-05,5.55555555555556e-05,0.00188888888888889,0.00433333333333333,0.000888888888888889,0,0.000277777777777778,0,0,0,0.000222222222222222
179,0,0.000111111111111111,0.000555555555555556,0.000722222222222222,5e-04,0,0.488444444444444,0.111111111111111,0.293277777777778,0.00822222222222222,0,0.021,0.0407777777777778,0.002,0.00322222222222222,0,0,0,5.55555555555556e-05,0,0.000444444444444444,0,0,0,0.00877777777777778,0,0.0112222222222222,0,0,0,0.00133333333333333,0.00633333333333333,0.000777777777777778,0,0.000277777777777778,0,0,0,0.000444444444444444
180,0,0.000111111111111111,0.000388888888888889,0.000222222222222222,5.55555555555556e-05,0.000388888888888889,0.504555555555556,0.103388888888889,0.296611111111111,0.00572222222222222,0,0.0162777777777778,0.0379444444444444,0.0025,0.00355555555555556,0,0,0,0,0,0.000722222222222222,0,0,0,0.00761111111111111,0,0.0105555555555556,0,0.000111111111111111,0,0.00222222222222222,0.00466666666666667,0.000611111111111111,0,0.000111111111111111,0,0,0,0.000444444444444444
181,0,0.000166666666666667,0.000277777777777778,0.000277777777777778,0.000111111111111111,0.000166666666666667,0.538777777777778,0.0985,0.283,0.00338888888888889,0,0.0114444444444444,0.0335555555555556,0.00122222222222222,0.0035,0,0,0.000111111111111111,0.000111111111111111,0,0.000444444444444444,0,0,0,0.00516666666666667,0,0.0106111111111111,0,0.000166666666666667,0.000111111111111111,0.0035,0.00233333333333333,0.000388888888888889,0,0.000166666666666667,0,0,0,0.000777777777777778
182,0,0.000333333333333333,0.000277777777777778,0.000333333333333333,0.000222222222222222,0.000777777777777778,0.556,0.0961111111111111,0.270111111111111,0.00344444444444444,5.55555555555556e-05,0.0107777777777778,0.0322777777777778,0.00172222222222222,0.00333333333333333,0,0,5.55555555555556e-05,0.000166666666666667,0,0.000777777777777778,0,0,0,0.004,0,0.00883333333333333,0,0.000222222222222222,0.000277777777777778,0.00461111111111111,0.00166666666666667,0.000444444444444444,0,0.000166666666666667,0,5.55555555555556e-05,0,0.000777777777777778
183,0,0.000333333333333333,0,0.000555555555555556,0,0.000666666666666667,0.596333333333333,0.120833333333333,0.191333333333333,0.00488888888888889,5.55555555555556e-05,0.0142222222222222,0.0430555555555556,0.00227777777777778,0.003,0,0.000111111111111111,0.000111111111111111,0,0,0.000777777777777778,0,0,0.000222222222222222,0.00577777777777778,0,0.00644444444444444,0,0.000666666666666667,0.000888888888888889,0.00294444444444444,0.00288888888888889,0.000777777777777778,0,0.000111111111111111,0,0.000111111111111111,0,0.000166666666666667
184,0,0.000166666666666667,0.00344444444444444,0.00161111111111111,5.55555555555556e-05,0.00911111111111111,0.631833333333333,0.121055555555556,0.123444444444444,0.00594444444444444,0,0.0173333333333333,0.0385555555555556,0.00338888888888889,0.00388888888888889,0,0.000166666666666667,0,0.000111111111111111,0,0.000777777777777778,0,0,0,0.00766666666666667,0,0.0109444444444444,0,0.000611111111111111,0,0.00483333333333333,0.00622222222222222,0.00122222222222222,0,5.55555555555556e-05,0,0,0,0.000333333333333333
185,5.55555555555556e-05,5e-04,0.000722222222222222,0.000611111111111111,0.00122222222222222,0.00127777777777778,0.544777777777778,0.216611111111111,0.137777777777778,0.00916666666666667,0.000388888888888889,0.011,0.0184444444444444,0.0015,0.000777777777777778,0,0.000222222222222222,0,0,0,0.000944444444444444,0,0,0,0.00483333333333333,0,0.0119444444444444,0.000111111111111111,0.00183333333333333,0.000277777777777778,0.00133333333333333,0.00422222222222222,0.00138888888888889,0,5.55555555555556e-05,0,0.0236666666666667,0,0.000444444444444444
186,0,0,0.00216666666666667,0.000111111111111111,0.000111111111111111,0.00188888888888889,0.915388888888889,0.0138888888888889,0.0316666666666667,0.000111111111111111,0,0.00577777777777778,0.0173333333333333,0.000611111111111111,5e-04,0,0,0,5.55555555555556e-05,0,0.000111111111111111,0,0,0,0.003,0,0.00177777777777778,0.000833333333333333,0.000444444444444444,0,0,0.00116666666666667,0.000166666666666667,0,0,0,0,0,0.000277777777777778
187,0,0,0.00211111111111111,0,0.000111111111111111,0.00161111111111111,0.829055555555556,0.0631666666666667,0.0514444444444444,0.00327777777777778,0,0.0104444444444444,0.0248888888888889,5e-04,0.000777777777777778,0,0,0,0.000111111111111111,0,5.55555555555556e-05,0,0,0,0.00405555555555556,0,0.00172222222222222,0.000888888888888889,0.000722222222222222,0,0.000666666666666667,0.00205555555555556,0.000222222222222222,0,0,0,0,0,0.000222222222222222
188,0,5.55555555555556e-05,0.000666666666666667,0,0.000333333333333333,0.000611111111111111,0.663833333333333,0.162,0.0893333333333333,0.0125,5.55555555555556e-05,0.0172777777777778,0.0355,0.000277777777777778,0.000944444444444444,0,0,0,5.55555555555556e-05,0,0.000388888888888889,0,0,0,0.00638888888888889,0,0.00138888888888889,0.000388888888888889,0.000833333333333333,0,0.00194444444444444,0.00327777777777778,5e-04,0,0.000222222222222222,0,0,0,0.000333333333333333
189,0,0.000333333333333333,0,0,0.000444444444444444,0,0.559166666666667,0.2245,0.110666666666667,0.0180555555555556,0.000111111111111111,0.0215,0.0419444444444444,0.000388888888888889,0.00133333333333333,0,0,0,0.000166666666666667,0,0.000555555555555556,0,0,0,0.00672222222222222,0,0.00138888888888889,0.000111111111111111,0.00122222222222222,0,0.00338888888888889,0.00572222222222222,0.00105555555555556,0,0.000277777777777778,0,0,0,0.000611111111111111
190,0,5.55555555555556e-05,0,0,5e-04,0.000277777777777778,0.788388888888889,0.0607777777777778,0.0367777777777778,0.004,0,0.0172777777777778,0.0455,0.000444444444444444,0.00288888888888889,0,0,0,0,0,0.000444444444444444,0,5.55555555555556e-05,0.000166666666666667,0.0103888888888889,0,0.00316666666666667,0.00788888888888889,0.00627777777777778,0,0.00177777777777778,0.0104444444444444,0.000722222222222222,0,5.55555555555556e-05,0,0.000166666666666667,0,0.00116666666666667
191,0,0.000555555555555556,0,0.000277777777777778,0.000166666666666667,0,0.592222222222222,0.181944444444444,0.100055555555556,0.00988888888888889,5.55555555555556e-05,0.0228333333333333,0.0487777777777778,0.000666666666666667,0.00266666666666667,0,0.000611111111111111,0,0.000333333333333333,0,0.000777777777777778,0,0,0,0.008,0,0.00877777777777778,0,0.00111111111111111,0,0.00377777777777778,0.0137777777777778,0.00144444444444444,0,0.000222222222222222,0,0,0.000277777777777778,0.000555555555555556
192,0,0.000611111111111111,0,0.000722222222222222,0.000166666666666667,0,0.556666666666667,0.147833333333333,0.203277777777778,0.0109444444444444,0,0.0212777777777778,0.0281111111111111,0.00138888888888889,0.00294444444444444,0,5.55555555555556e-05,0,0,0,0.000611111111111111,0,0,0,0.00483333333333333,0,0.00338888888888889,0,0.000666666666666667,0,0.00594444444444444,0.00755555555555556,0.000944444444444444,0,0.000833333333333333,0,0,0.000722222222222222,5e-04
193,5.55555555555556e-05,0.000111111111111111,0.000333333333333333,0.000222222222222222,0.000333333333333333,0.0015,0.628944444444444,0.124611111111111,0.163944444444444,0.0150555555555556,5.55555555555556e-05,0.0178888888888889,0.0299444444444444,0.00116666666666667,0.000611111111111111,0,0,0,0.000111111111111111,0,0.000222222222222222,0,0.000222222222222222,0.000111111111111111,0.00438888888888889,0,0.000166666666666667,0,0.00122222222222222,0,0.00105555555555556,0.00355555555555556,0.000277777777777778,0,0.000777777777777778,0,0,0.001,0.00111111111111111
194,0,0.000111111111111111,0.000833333333333333,0.000111111111111111,0.000222222222222222,0.00172222222222222,0.58,0.189777777777778,0.155388888888889,0.0183888888888889,0.000444444444444444,0.0112222222222222,0.0230555555555556,0.000388888888888889,0.000833333333333333,0,5e-04,0,0.000222222222222222,0,0.000777777777777778,0,0,0.000333333333333333,0.00538888888888889,0,0.000166666666666667,0,0.00233333333333333,0,0.001,0.00483333333333333,0.000333333333333333,0,0.000166666666666667,0,0,0.000611111111111111,0.000444444444444444
195,0,0.000277777777777778,0.000666666666666667,0.000111111111111111,5.55555555555556e-05,0.000722222222222222,0.605166666666667,0.195666666666667,0.136666666666667,0.0123333333333333,0.000222222222222222,0.0145,0.0157777777777778,0.000333333333333333,0.0015,0,0.000888888888888889,0,0.000111111111111111,0,0.000722222222222222,0,0,5.55555555555556e-05,0.00333333333333333,0,0.000277777777777778,0,0.000611111111111111,0.000888888888888889,0.000944444444444444,0.00383333333333333,0.000555555555555556,0,0.000388888888888889,0,5.55555555555556e-05,0.000333333333333333,0.000666666666666667
196,5.55555555555556e-05,0.000555555555555556,0.00144444444444444,0.000166666666666667,0,0.00422222222222222,0.480111111111111,0.2075,0.235666666666667,0.0240555555555556,0.000555555555555556,0.0100555555555556,0.0189444444444444,0.000388888888888889,0.00172222222222222,0,0.00183333333333333,0,5.55555555555556e-05,0,0.000555555555555556,0,0,0.000333333333333333,0.0015,0,5.55555555555556e-05,0,0.00122222222222222,0.000277777777777778,0.00111111111111111,0.00244444444444444,0.000555555555555556,0,0.00111111111111111,0,0.000277777777777778,0,0.000388888888888889
197,0,0.000555555555555556,0.000444444444444444,0.000333333333333333,0.000277777777777778,0.000555555555555556,0.520111111111111,0.209444444444444,0.186,0.0238888888888889,0.000333333333333333,0.0188888888888889,0.0188333333333333,0.000944444444444444,0.00211111111111111,0,0.000444444444444444,0,0.000111111111111111,0,0.000611111111111111,0,0,0,0.00255555555555556,0,0.000444444444444444,0.000111111111111111,0.00222222222222222,5.55555555555556e-05,0.00277777777777778,0.00288888888888889,0.000888888888888889,0,0.000333333333333333,0,0,0,0.000333333333333333
198,0,5.55555555555556e-05,0,0.000166666666666667,5.55555555555556e-05,5.55555555555556e-05,0.6225,0.1645,0.1425,0.0100555555555556,0,0.0186666666666667,0.0266666666666667,0.000333333333333333,0.00177777777777778,0,5.55555555555556e-05,0,0,0,0.000444444444444444,0,0.000111111111111111,0,0.00344444444444444,0,0.00194444444444444,0,5e-04,0.000166666666666667,0.001,0.00266666666666667,0.000888888888888889,0,0.000388888888888889,0,0,0,0.000444444444444444
199,0,0.000333333333333333,0,0.000222222222222222,0.000111111111111111,0.000611111111111111,0.535555555555556,0.227444444444444,0.168388888888889,0.00966666666666667,5.55555555555556e-05,0.0132222222222222,0.0253888888888889,0.000388888888888889,0.000944444444444444,0,5e-04,0,0,0,0.000388888888888889,0,0.000166666666666667,0.000166666666666667,0.00183333333333333,0,0.00794444444444444,0,0.00111111111111111,5.55555555555556e-05,0.00111111111111111,0.00305555555555556,0.000388888888888889,0,0.000222222222222222,0,5.55555555555556e-05,0,0.000277777777777778
200,0.000111111111111111,0.000777777777777778,0,0.000555555555555556,0.000166666666666667,0,0.512111111111111,0.154222222222222,0.253666666666667,0.0136666666666667,0.000166666666666667,0.0137777777777778,0.0298888888888889,0.000555555555555556,0.00105555555555556,0,0.000166666666666667,0,5.55555555555556e-05,0,5e-04,0,0,0,0.00244444444444444,0,0.00816666666666667,0,0.00144444444444444,0.000166666666666667,0.000277777777777778,0.00316666666666667,0.00127777777777778,0,0.000277777777777778,0,0,0,0.000777777777777778
201,0,0.000333333333333333,0.000444444444444444,0.000833333333333333,5.55555555555556e-05,0.000611111111111111,0.529,0.172833333333333,0.210833333333333,0.0112222222222222,5.55555555555556e-05,0.0178888888888889,0.0266666666666667,0.000833333333333333,0.00161111111111111,0,0.000666666666666667,0,0.000111111111111111,0,0.000222222222222222,0,0,0,0.00327777777777778,0,0.00961111111111111,0,0.000833333333333333,0,0.000444444444444444,0.00988888888888889,0.000611111111111111,0,0.000222222222222222,0,5.55555555555556e-05,0,0.000222222222222222
202,0,0.000166666666666667,5e-04,0.00205555555555556,5.55555555555556e-05,0.000611111111111111,0.515277777777778,0.184166666666667,0.171444444444444,0.0168333333333333,0.000166666666666667,0.0266111111111111,0.0367222222222222,0.00127777777777778,0.00433333333333333,0,0.000666666666666667,0,0,0,0.000666666666666667,0,0,5.55555555555556e-05,0.00405555555555556,0,0.0113333333333333,0,0.000833333333333333,0,0.00138888888888889,0.0178888888888889,0.00127777777777778,0,0.000277777777777778,0,0,0,0.000555555555555556
203,0,0.000444444444444444,0.000277777777777778,0.00272222222222222,0,5e-04,0.485166666666667,0.194888888888889,0.152722222222222,0.0211111111111111,0.000222222222222222,0.0347777777777778,0.0434444444444444,0.00238888888888889,0.00794444444444444,0,0,0,0,0,0.00127777777777778,0,0,0,0.00527777777777778,0,0.0136666666666667,0.000111111111111111,0.00155555555555556,5.55555555555556e-05,0.00283333333333333,0.0240555555555556,0.00294444444444444,0,0.000166666666666667,0,5.55555555555556e-05,0,0.000611111111111111
204,0,0.000833333333333333,0.000333333333333333,0.00105555555555556,0.000444444444444444,0.000333333333333333,0.479555555555556,0.197388888888889,0.169666666666667,0.00927777777777778,0.000111111111111111,0.021,0.0366111111111111,0.000777777777777778,0.00216666666666667,0,0.000944444444444444,0,0.000166666666666667,0,0.001,0,0.000388888888888889,0,0.00683333333333333,0,0.052,0.000111111111111111,0.00105555555555556,0,0.00127777777777778,0.0142222222222222,0.00155555555555556,0,0.000111111111111111,0,0,0,0.000277777777777778
205,0,0.000277777777777778,0,0.00288888888888889,5.55555555555556e-05,0,0.521944444444444,0.229222222222222,0.115111111111111,0.0162777777777778,0,0.0177777777777778,0.0416111111111111,0.00177777777777778,0.00244444444444444,0,0.00127777777777778,0,5.55555555555556e-05,0,0.00105555555555556,0,0,0,0.00338888888888889,0,0.027,0,0.000722222222222222,0.000888888888888889,0.00294444444444444,0.0102777777777778,0.00155555555555556,0,5.55555555555556e-05,0,0,0.000555555555555556,0.000555555555555556
206,0,0.000222222222222222,0.00138888888888889,0.00116666666666667,0.000222222222222222,0.000666666666666667,0.510777777777778,0.239111111111111,0.120055555555556,0.009,5.55555555555556e-05,0.0222777777777778,0.0445555555555556,0.000888888888888889,0.00294444444444444,0,0.001,0,5.55555555555556e-05,5.55555555555556e-05,0.000888888888888889,0,0,0,0.00294444444444444,0,0.0198333333333333,0,0.00144444444444444,0.000222222222222222,0.00183333333333333,0.0137222222222222,0.0015,0,5.55555555555556e-05,0,0.000111111111111111,0.000611111111111111,0.000277777777777778
207,5.55555555555556e-05,0.000277777777777778,0.000666666666666667,0.000222222222222222,0.000166666666666667,0.000555555555555556,0.522055555555556,0.251777777777778,0.120166666666667,0.015,0,0.0172777777777778,0.0262777777777778,0.000388888888888889,0.00244444444444444,0,0.00144444444444444,0,0.000111111111111111,0,0.000611111111111111,0,0,0,0.00261111111111111,0.00205555555555556,0.0108888888888889,0,0.00161111111111111,0,0.00211111111111111,0.0160555555555556,0.00105555555555556,0,0.000555555555555556,0,0.000111111111111111,0.00188888888888889,0.000444444444444444
208,0,0.000833333333333333,0,0.000222222222222222,0,5e-04,0.520722222222222,0.259888888888889,0.123333333333333,0.0203888888888889,0.000277777777777778,0.0144444444444444,0.0172777777777778,0.000444444444444444,0.00161111111111111,0,0.000944444444444444,0,0.000222222222222222,5.55555555555556e-05,0.000166666666666667,0,0,0,0.00344444444444444,0.0035,0.00744444444444444,0,0.0015,0.000166666666666667,0.00144444444444444,0.0159444444444444,0.000666666666666667,0,0.000611111111111111,0,0.000111111111111111,0.00255555555555556,0.000555555555555556
209,0,0.000333333333333333,0.00161111111111111,0.000166666666666667,0.000111111111111111,0.00277777777777778,0.550333333333333,0.186777777777778,0.172888888888889,0.0182222222222222,0.000111111111111111,0.0135555555555556,0.0185555555555556,0.000333333333333333,0.00105555555555556,0,5e-04,0,5.55555555555556e-05,0.000111111111111111,0.000333333333333333,0,0.000555555555555556,0,0.00438888888888889,0.00216666666666667,0.00427777777777778,0,0.00177777777777778,0.000166666666666667,0.0015,0.0126666666666667,0.00116666666666667,0,0.000388888888888889,0,5.55555555555556e-05,0.00144444444444444,0.000555555555555556
210,0,5.55555555555556e-05,0.00294444444444444,0.000166666666666667,0.000166666666666667,0.00522222222222222,0.600388888888889,0.0921666666666667,0.2255,0.0118888888888889,0,0.0117222222222222,0.0232222222222222,0.000555555555555556,0.001,0,0,0,0,5.55555555555556e-05,0.000333333333333333,0,0.00161111111111111,0,0.004,0.00144444444444444,0.00194444444444444,0,0.00133333333333333,5.55555555555556e-05,0.000944444444444444,0.00783333333333333,0.0015,0,0.000166666666666667,0,0,0.000777777777777778,0.000888888888888889
211,0,5.55555555555556e-05,0.000166666666666667,0.000166666666666667,5.55555555555556e-05,0.00255555555555556,0.612444444444444,0.0801666666666667,0.177722222222222,0.016,0,0.0210555555555556,0.0472777777777778,0.00122222222222222,0.00311111111111111,0,5.55555555555556e-05,0,0,0.000166666666666667,0.000388888888888889,0,0.000611111111111111,0,0.00927777777777778,0.00166666666666667,0.00866666666666667,0,0.000777777777777778,0.00144444444444444,5e-04,0.00983333333333333,0.00105555555555556,0,0,0,0,0.000611111111111111,0.000944444444444444
212,0,0.000277777777777778,0,0.000722222222222222,5.55555555555556e-05,0.000277777777777778,0.450611111111111,0.155111111111111,0.244277777777778,0.0291111111111111,0.000444444444444444,0.0296666666666667,0.043,0.000388888888888889,0.00405555555555556,0,0.000777777777777778,0,0.000111111111111111,5.55555555555556e-05,0.000666666666666667,0,0,0,0.0085,0.00838888888888889,0.00933333333333333,0,0.00116666666666667,0.000388888888888889,0.000722222222222222,0.00805555555555556,0.00122222222222222,0,0.000111111111111111,0,5.55555555555556e-05,0.000888888888888889,0.000722222222222222
213,0,5.55555555555556e-05,0,0.000833333333333333,0,0.00111111111111111,0.528666666666667,0.142833333333333,0.225,0.0171666666666667,0.000166666666666667,0.0188333333333333,0.0305555555555556,0.000388888888888889,0.00388888888888889,0,0.000666666666666667,0,0.000222222222222222,0,0.000611111111111111,0,0,0.000166666666666667,0.00305555555555556,0.00555555555555556,0.00816666666666667,0,0.00122222222222222,0.000111111111111111,0.000888888888888889,0.00722222222222222,0.000777777777777778,0,0.000166666666666667,0,0.000333333333333333,0.000333333333333333,0.000333333333333333
214,0,0.000166666666666667,0,0.000722222222222222,5.55555555555556e-05,0,0.570166666666667,0.161888888888889,0.178555555555556,0.0123333333333333,0.000111111111111111,0.0183333333333333,0.0218888888888889,0.000833333333333333,0.00227777777777778,0,0.000944444444444444,0.000111111111111111,0.000166666666666667,0,0.000333333333333333,0,0,0,0.00483333333333333,0.00622222222222222,0.0119444444444444,0,0.00122222222222222,0.000333333333333333,0.00105555555555556,0.00338888888888889,0.00105555555555556,0,0.000166666666666667,0,0,0.000333333333333333,0.000333333333333333
215,0,0,0,0.00366666666666667,0.000111111111111111,0,0.666888888888889,0.0323333333333333,0.0294444444444444,0.00188888888888889,5.55555555555556e-05,0.0972777777777778,0.107388888888889,0.000555555555555556,5e-04,0,0,0,0,0.000111111111111111,0.00177777777777778,0,0,0,0.0179444444444444,0.00716666666666667,0.0247777777777778,0,0.000388888888888889,0.000111111111111111,5e-04,0.005,0,0,0,0,0,0.000444444444444444,0.00127777777777778
216,0,5.55555555555556e-05,0,0.00416666666666667,5.55555555555556e-05,0,0.642388888888889,0.048,0.0422777777777778,0.00972222222222222,5.55555555555556e-05,0.0892777777777778,0.100833333333333,0.000666666666666667,0.00144444444444444,0,0,5.55555555555556e-05,0.000111111111111111,5.55555555555556e-05,0.00155555555555556,0,0,0,0.0165,0.00733333333333333,0.025,0,0.000277777777777778,0.000833333333333333,0.000944444444444444,0.00588888888888889,0.000111111111111111,0,0,0,0,0.000555555555555556,0.00133333333333333
217,0,0.000111111111111111,0,0.000777777777777778,0,0,0.499555555555556,0.1715,0.121722222222222,0.0563888888888889,0.000833333333333333,0.0311111111111111,0.0602222222222222,0,0.00616666666666667,0,0,0.000166666666666667,0.000277777777777778,0.000222222222222222,0.000777777777777778,0,0,0,0.00788888888888889,0.00461111111111111,0.02,0,0.001,0.00205555555555556,0.00205555555555556,0.0085,0.00127777777777778,0,0,0,0,0.00133333333333333,0.000944444444444444
218,0,5.55555555555556e-05,0,0.000722222222222222,0,0,0.517611111111111,0.155777777777778,0.128944444444444,0.0521111111111111,0.000722222222222222,0.0288333333333333,0.0617222222222222,0,0.00561111111111111,0,0,0.000111111111111111,0.000222222222222222,0.000111111111111111,0.000611111111111111,0,0,0,0.00794444444444444,0.0035,0.0192777777777778,0,0.00105555555555556,0.00183333333333333,0.00161111111111111,0.00772222222222222,0.00111111111111111,0,0,0,0,0.00111111111111111,0.00122222222222222
219,0,0,0,0.000388888888888889,0,0.000277777777777778,0.549611111111111,0.1305,0.140055555555556,0.0429444444444444,0.000666666666666667,0.0257222222222222,0.063,5.55555555555556e-05,0.00444444444444444,0,0,5.55555555555556e-05,0.000222222222222222,0,5e-04,0,5.55555555555556e-05,0,0.00738888888888889,0.00288888888888889,0.0172777777777778,0,0.00111111111111111,0.00177777777777778,0.00138888888888889,0.00638888888888889,0.000888888888888889,0,0,0,5.55555555555556e-05,0.000666666666666667,0.00116666666666667
220,0,5.55555555555556e-05,0,0.000111111111111111,0,0.000555555555555556,0.582833333333333,0.105333333333333,0.153277777777778,0.0331666666666667,0.000444444444444444,0.0226111111111111,0.064,0.000222222222222222,0.00333333333333333,0,0,0.000111111111111111,0.000111111111111111,5.55555555555556e-05,0.000388888888888889,0,5.55555555555556e-05,5.55555555555556e-05,0.00688888888888889,0.00194444444444444,0.0131666666666667,0,0.00144444444444444,0.001,0.000833333333333333,0.00544444444444444,0.000611111111111111,0,0,0,5.55555555555556e-05,5e-04,0.001
221,0,5.55555555555556e-05,0,0.000166666666666667,0,0.000666666666666667,0.606888888888889,0.0824444444444444,0.162666666666667,0.0251666666666667,0.000166666666666667,0.0208888888888889,0.0669444444444444,0.000333333333333333,0.00211111111111111,0,0,0,0.000222222222222222,0.000111111111111111,0.000388888888888889,0,0.000166666666666667,0.000277777777777778,0.00705555555555556,0.00133333333333333,0.0114444444444444,0,0.00138888888888889,0.000611111111111111,0.000722222222222222,0.00544444444444444,5e-04,0,5.55555555555556e-05,0,0.000111111111111111,0.000333333333333333,0.000777777777777778
222,0,0,0,5.55555555555556e-05,0,0.000666666666666667,0.623388888888889,0.0656111111111111,0.174777777777778,0.0196111111111111,0.000333333333333333,0.0209444444444444,0.0632777777777778,0.000222222222222222,0.00144444444444444,0,0,0,0.000166666666666667,0,0.000444444444444444,0,0.000166666666666667,0.000166666666666667,0.00705555555555556,0.00122222222222222,0.0101111111111111,0,0.00155555555555556,5e-04,0.000611111111111111,0.00544444444444444,5e-04,0,0.000222222222222222,0,0.000111111111111111,0.000111111111111111,0.000555555555555556
223,0,0.000111111111111111,0,0,0,0.000555555555555556,0.635555555555556,0.0568888888888889,0.180444444444444,0.0157222222222222,0.000333333333333333,0.0177222222222222,0.0645555555555556,0.000277777777777778,0.00116666666666667,0,5.55555555555556e-05,5.55555555555556e-05,5.55555555555556e-05,5.55555555555556e-05,0.000444444444444444,0,0.000277777777777778,0.000222222222222222,0.0065,5e-04,0.0100555555555556,0,0.0015,0.000111111111111111,0.000777777777777778,0.00427777777777778,0.000166666666666667,0,0.000277777777777778,0,5.55555555555556e-05,0,0.000666666666666667
