Time,Phocaeicola_A_858004,Faecalibacterium,Gemmiger_A_73129,Anaerostipes,Fusicatenibacter,Blautia_A_141781,Faecalibacillus,Bacteroides_H,Agathobaculum,unknown_Genus_79
264.0,1.0571448556772434,0.35737244406603974,-3.573238033241701,-2.9358777350972973,-2.23946855733983,-1.0488311896667346,-1.8329184771385103,0.5148575494146526,-3.7020705688904814,-4.263639296207414
265.0,1.0855517164187511,0.1528996495990329,-3.434697069011212,-3.4475602091775257,-2.0899203841096887,-1.6223042409544028,-1.2232884922292029,0.4905589369969805,-3.8977523236076617,-2.749522185702571
266.0,1.0704609142069408,-0.37322701842652695,-3.428936594848855,-4.478152644391368,-2.0269447397237097,-3.329607063774641,-0.9267763388124726,0.4146792324742121,-4.143404586313449,-2.2571221980936276
267.0,0.7768452554151648,-2.2395657849503467,-4.5748578962167965,-4.7834370739804815,-2.705130379252265,-4.472681349493238,-3.108148094306532,0.43252411899129894,-3.554187906132133,-2.93745638221611
268.0,0.5551438687348624,-0.1772175742177282,-3.5309832571936326,-2.0873858720617458,-2.2057327140896925,-1.6878762113168009,-1.196997288491932,0.21106405502499936,-3.780252631823946,-4.6153672267885435
269.0,0.42753635013388447,-0.2450456709339024,-3.7305274267897244,-3.6624600460698455,-2.2640276427042796,-2.6100999301656356,-1.3335074552509982,0.24297928789660084,-3.37802395319452,-4.872763082155943
270.0,0.05306519930424569,0.18082095826863798,-3.5383607897850244,-2.196288012393913,-2.3601636531487364,-1.5021441858702111,-0.9466329859945297,-0.4142912026604102,-2.374628066869082,-2.491980672860056
271.0,-0.46900007091046314,0.375963054645992,-3.0040343382598813,-1.420844297991576,-2.520169744781871,-0.8985099286859644,-0.5337929825643539,-1.5862323617183747,-2.0176997327243416,-1.952675509110449
272.0,-3.9812971082604234,0.4100039148877277,-1.5611082207440392,-0.46684003185494727,-1.6539056346045335,-0.15997765834286892,0.3367815717397884,-4.467001902343165,-2.2555280436654197,-4.072798697485528
273.0,0.3895881669985475,0.7179912403699582,-1.639759585431749,-0.34329991886458266,-1.7629139118060144,-0.19983225567566887,0.21689703553303508,-3.9498425952671985,-2.2185823237522877,-3.8453594684138803
274.0,1.3463129842385402,1.051473656482218,-1.9802453549289054,-0.4562993391857373,-2.220134994418767,-0.6974186919767225,-0.4736581440951775,-2.7591961186905745,-2.071148681045781,-3.59869787551878
275.0,0.8057788934478469,0.1192938173752982,-1.8502969035697212,-2.0703918666902785,-2.9521465450337674,-2.3083036308171465,-1.8424256668680565,-0.6223678961504338,-2.019983047361089,-3.7310271423744856
276.0,1.0091724727254305,1.130134626086106,-1.5073366035315239,-1.10271519141095,-2.523080523777784,-1.146506176650746,-1.4271592151964692,-0.948193652301399,-2.0293812061085292,-2.5349725443733906
277.0,0.9169060256116557,0.8332973833617818,-1.775823142658493,-1.449982302809449,-2.9158385380255245,-1.390205115299282,-1.7930360342433822,-0.5282664857865687,-1.873041129336106,-2.357907697083168
278.0,0.812923639837849,0.5141641105873278,-2.2768757325149718,-2.055258234890638,-3.367261612653997,-1.7387269247796977,-2.4521067486764174,-0.21118829978445608,-1.8128063396583005,-2.316071010427968
279.0,0.7480512114437536,0.36039180678155436,-2.373970879907513,-2.464879906427596,-3.6359916899619957,-1.8292307840828832,-2.656618275134278,-0.1479787550513112,-1.7641912643999877,-2.119589096157032
280.0,0.5072776459598927,0.6779101262552512,-1.4630552171123272,-0.9503717993154817,-2.4357190946728986,-0.7610245324757632,-0.3569725807693056,-2.0261636989067426,-2.5610672721997245,-1.4305944234016124
281.0,0.8626006921661588,0.4868081157026731,-2.3630799734380963,-1.4883051108468088,-3.009101731335501,-1.3812948094689539,-1.6575311148091403,-1.1176175999814706,-2.191913115171638,-3.6940277096950958
282.0,-0.32152187739960514,1.0240126186205782,-1.3079779662513515,-0.8014955397837649,-1.9281354337899606,-0.33144662085492493,-1.4747475170038284,-2.0879721290193944,-2.8339612727875267,-4.374402699865129
283.0,0.4950109797264828,0.6430646202824113,-1.2998248410010278,-1.0381214426546557,-2.1956323013292502,-0.4975196156986146,-2.9175259103238638,-0.7280155247248461,-2.6318003154822556,-4.496169823214154
284.0,0.5469898097588355,0.7338282836352039,-1.2548503921803842,-0.9482830829347122,-1.6889591376717943,-0.6726080726778003,-1.1509658063433565,-1.243049792879001,-2.9644654626061264,-4.700166100473802
285.0,0.49549188420147017,0.7296985662778004,-1.4631392669489411,-1.7112831595178024,-3.0202283543180592,-1.213780785311331,-1.9831040872675176,-0.22035454319524872,-2.313160437578184,-4.8349401862969685
286.0,-0.7372115951694158,0.5146690485822492,-1.3616643225518046,-1.7170202282684164,-3.0540815394147747,-0.9761356447395988,-1.6463884112219418,-1.91151698663087,-1.8560543078440275,-5.2027826951110985
287.0,0.6766758409814215,0.38334678666672506,-1.2934125471542437,-1.383707435940178,-3.055692861128928,-1.3728108471176887,-0.8067417084187603,-0.9363054971520586,-1.9482842965477132,-5.02302993002577
288.0,0.8321064717747202,0.8535927218169961,-1.5983819933672514,-1.4513621830320416,-2.3119299882795112,-0.768192110286241,-1.3357876958881723,-0.595659919239556,-2.282964281291639,-4.780174864565591
289.0,1.0058325713127019,0.7501306212712688,-2.0273332088585385,-1.517352023245305,-2.6283714390029806,-0.6215400006317084,-1.2000046366759096,-1.543709864894479,-2.5013389074102554,-4.905117785290555
290.0,0.42086092699030786,0.2982971159562666,-1.7712220000600056,-2.09611981551402,-2.709967125233874,-0.7401876565841614,-0.9544757750980866,-1.3388939857412607,-3.2926567393815804,-4.590726653353412
291.0,0.5435912209669651,0.39180883715482406,-1.8048890082746207,-1.276223594605547,-2.7411134709099807,-0.9758778078530543,-1.3703763247801342,-1.0483554513701017,-2.5290378052274205,-5.050425374519773
292.0,0.7836470825585571,0.8815859131045392,-1.8180682772448957,-0.7015942405371152,-2.530166920614713,-0.8416922554755271,-0.15436064008616723,-0.8500240576191498,-2.8517502002668262,-3.9022739734229708
293.0,0.7003032289164701,0.8466281125795243,-1.5561278740337103,-0.7080684319909536,-2.3759161825168977,-0.6865211150652919,-0.15856605679786728,-0.8962388019466663,-2.6574102753456827,-3.931582775598333
294.0,0.5109054990845427,0.6477869736821189,-1.2543621687256619,-0.8405288869833822,-2.212116664375538,-0.5214020223510802,-0.28197192387783554,-1.0636724012142644,-2.473386462717482,-4.087571922873181
295.0,0.350406229054927,0.4354881887013482,-1.0669438702623897,-0.9807321345454965,-2.0994032757301264,-0.4085023601591036,-0.4036365961233359,-1.2035967628793778,-2.3560556294531825,-4.261123382236613
296.0,0.2504499274435097,0.26638782256815463,-1.0359212871752914,-1.1179839834089573,-2.0910681358018097,-0.40178005600857314,-0.5065779296344919,-1.264665378451452,-2.344168434689882,-4.339543643049662
297.0,0.33233129777745196,0.2161185899678304,-1.7799024732576005,-1.6929186602550832,-2.3370013831863883,-1.2356051236270948,-1.4579100579821187,-0.09041192473605508,-3.1761594899559995,-4.154764052514668
298.0,0.9139618016219039,0.017710975538164142,-1.215080262653992,-2.3302543057208505,-2.8357497456426373,-1.3911141007487442,-1.7257597604630976,-0.015486418572274951,-2.1554201676409424,-4.40502658780143
299.0,0.5616739813721268,0.5130910719571946,-1.2241333857951817,-2.0966782633452516,-2.4263571311323084,-1.316271877419394,-1.672725590519093,-0.31165324365833014,-2.373126353316326,-3.5051119740184222
300.0,0.043949977133016294,0.8195687156039595,-1.2961770503547143,-1.7196764134326448,-2.1670354113814265,-1.2643227893702322,-1.6405047415592735,-0.6999980054250687,-2.6890310928585115,-3.0725789338314766
301.0,0.5462509430803926,0.8486859094409089,-1.610697593882769,-1.0537119046281516,-2.178753495986764,-1.3435363924231207,-1.6804912236434377,-0.29344636245733624,-2.6634501108884674,-4.220588374863132
302.0,0.21747183099695921,0.6491502883746896,-1.525418168593394,-0.8268930247906816,-2.0003229062023693,-1.293512480361823,-1.1753367465942142,-0.5071204142480346,-2.110447433688706,-4.709524076456585
303.0,0.32420735961712666,0.745834489577319,-0.638847568083359,-1.026310026347003,-2.3433552169539444,-0.6578786234833427,-1.4135122147982646,-0.2892513981987681,-1.3702834914489428,-4.928475975521588
304.0,-0.8545654664092552,0.9126789069507906,-0.14962864344131965,-0.7533144306103328,-1.5123152933246313,-0.11528729973388518,-0.09971861213603539,-2.452391974546745,-1.0655390830780291,-4.150669769903137
305.0,0.888829065883807,0.8906618498407775,-1.0076738940255279,-1.109214532998564,-1.712893453237708,-1.164847623625271,-0.7542383045788994,-1.1749097773993484,-1.3158609912802226,-4.072394998757976
306.0,0.3332186740974903,1.1182538445168368,-0.7221918585265281,-0.3006885379920079,-0.7980695410653609,0.12382472249393262,0.48983559190544135,-3.3678055188814247,-1.2767328892273206,-3.122619034383483
307.0,-1.5966008826342029,-0.11892559607441888,-1.1820380468750524,-1.7937959482885433,-2.027700499180148,-0.7286425542177517,-0.4070125735284862,-3.666943397566391,-1.8406247240268148,-3.0857252339728705
308.0,-0.0029893909994229695,0.10549124746696958,-1.349126936808633,-1.7836759676083709,-2.183358257254105,-0.8730688149307793,-0.6665892584744406,-1.907293752913687,-1.764480967065035,-3.2340871973873626
309.0,0.8640075204448225,0.38597396870334477,-1.6633843877114352,-1.584543097203066,-2.2791335719659833,-1.20357837204731,-1.0446522073147326,-0.9675527965477042,-1.7122525831703057,-3.6322740860197142
310.0,-0.35905042132947007,0.06997240233498947,-1.6673863381341871,-1.4106960675014129,-2.6101465360103173,-1.3243834023404226,-0.9897067718475785,-1.857903130984275,-0.7821744079376491,-3.885409034833576
311.0,-3.2389687837929886,-1.356143269184112,-1.3459627104499654,-1.2007593851429668,-2.328986579998441,-0.5672934197872119,-0.41824066285326755,-3.81365327377988,-1.586037096822879,-3.921689391979526
312.0,0.8177377581636059,-0.328692029823473,-2.4040245458848934,-2.5333763489608634,-3.222237461131116,-2.0912606810936616,-1.5895209429954418,-0.7580494021310129,-1.3971587317784182,-4.385385694627372
313.0,-0.2030921076464558,-0.343819556968638,-1.9389100620425763,-1.7325736722562497,-2.3934093713950158,-1.0187727111914815,-1.6881311294203591,-1.753771335925903,-2.468353956933229,-4.6990728335098915
314.0,0.37376623751173055,0.02638042563732501,-1.7613108693415935,-1.625474020375367,-2.6793707565074927,-1.2792340932319715,-1.9068121052651754,-2.1488006256734495,-3.3329687627790783,-4.772346409872349
315.0,0.5165632969617089,-0.5573924675433741,-1.4510920614189777,-2.239749208127015,-2.7864126487887733,-1.9335920956313217,-1.6300794815934576,-0.5272507729394718,-2.2792427700104403,-5.1202620808515205
316.0,-1.0006646859170814,-0.5987617919177572,-0.7447828527731648,-0.87349331645391,-2.239850209722551,-1.143962077066199,-0.18629816441349067,-0.8064899042618747,-1.7085477066660988,-4.672753955743028
317.0,0.851607813144813,-0.44373430040465456,-2.034266351808818,-0.970844838286701,-2.378898817844613,-1.5038461642840106,-0.519533398393802,-0.18187274165642187,-1.0403046610340492,-4.088286076825931
318.0,1.4761816436186392,0.4491769256293259,-1.915877333602407,-0.2723597102335713,-1.849230912086524,-0.9426915927964177,0.09714381314179033,-1.364800972675849,-0.7368212297123513,-3.7630939573078352
319.0,1.2467753102376078,0.5636990022357677,-1.8058497781024463,-0.365676571403188,-1.7331305605449252,-0.8348547501220542,0.11363214636948715,-1.9693775293904978,-0.8962099879889429,-3.6137360367912286
320.0,0.8646862481805295,0.7689648371144735,-1.715484908660562,-0.2749271506139417,-1.5309668531284255,-0.6706543470596111,0.29294090303235687,-2.4731535121797417,-1.1572572355554236,-3.623532332498429
321.0,-0.04374633955538165,0.9165955206049736,-1.4395148274950893,-0.30157789217783115,-1.3922489386844283,-0.550988105647733,0.38912564530259575,-3.108931069520635,-1.5290370567855054,-3.3668125610632758
322.0,-1.2944255270194924,1.007913314314786,-1.427703105104745,-0.3501311194872021,-1.4573384165915684,-0.5479884049140193,0.40502802023159346,-3.839748959812568,-1.7876848985950367,-3.1975298398101457
323.0,-0.09802388875188428,0.8864965550487758,-1.5258821524507964,-0.3060676962304003,-1.8134574690315939,-0.8623699151373654,-0.3270748643545758,-3.2514032294257182,-1.3028026601300795,-2.7982758311339087
324.0,0.8543002668593933,0.8325564890366346,-0.8140430637366061,-0.3670242892461979,-1.4675236913754426,-1.1847884515500984,0.2926023599519718,-1.8042694239653323,-1.8163841036389505,-3.5125794032854114
325.0,1.2181891440974644,1.1604486688877051,-2.4918193096662336,-1.7504111414986756,-2.764478284282225,-2.109148465982657,-1.8891759212960748,-2.09039899338884,-3.011258512348256,-3.81080155760744
326.0,0.65968807443392,0.6767965989435709,-2.1523688096522626,-1.9293297953459605,-2.789169793192083,-1.7489948131873023,-0.8756507281736778,-1.6966642217869021,-2.778369501279161,-4.2870933017437
327.0,0.7416575924519879,0.5435163798048783,-2.52918785159658,-1.3993943637714608,-1.9932310167303042,-1.296295014198116,-1.0407198700305809,-0.5208649077235681,-1.7958387617795777,-4.607369217453516
328.0,0.09512511006755542,1.5470487863443934,-1.7262032497392248,0.7039061399439404,-1.227212312144872,-0.8074322865167205,0.20204433940050448,-1.5981608196823416,-0.7680561233321881,-4.089407365712454
329.0,0.3992692085049976,0.6975253560062162,-1.7852771722788046,-0.5970807725855389,-1.703856663638408,-1.3091441126673635,-0.3010805029154817,-0.8537634044259719,-1.8565354280887314,-4.858546586808143
330.0,0.4592352741392596,1.087588315571752,-1.1427828613763733,-1.0117843900800505,-1.907505459505995,-0.9483560426563873,-0.9396145561355018,-1.1919608746600883,-1.3234576467448016,-4.7583085514146335
331.0,-0.6871729066910914,0.35581408071643983,-1.4496274500170538,-1.0799311013256703,-2.165417805869883,-1.1958553238626357,0.3470212344664243,-1.4536291521833546,-2.3086519060875372,-4.155619391226795
332.0,-0.29937126759650434,0.692901332843479,-1.868272537150299,0.1391731943213499,-1.9179815434496343,-1.3712077510800649,0.550270252083124,-1.4113347041827162,-2.17849410492196,-3.37602893500696
333.0,0.17925992343570796,0.8978153073989388,-2.1540423229761476,0.5470250511862598,-1.8967757796924962,-1.6174972476647045,0.5011733469767501,-1.223855964388835,-1.9789625997906617,-2.9587099275635804
334.0,0.5937175674679624,0.4151560060915058,-1.7618651187693273,-0.4591885283977757,-2.5413717402919405,-1.5089803850676178,-0.7205368496522679,-0.6628010534886426,-1.5139581449709778,-4.539304433526423
335.0,-0.563002769372555,0.8081160323662773,-1.0190787410273567,-0.8248393794039037,-2.1869177091032044,-0.9585792040348644,-0.020969733753871456,-1.5790488320085578,-2.299551616637958,-4.899528299228134
336.0,0.48476969265587266,0.5053043786007592,-1.5484983421682392,-0.8704263615397327,-2.4979479507622147,-1.2470577235700488,-0.06066668808253106,-1.430363559671101,-1.3275104298911742,-4.598890472817448
337.0,-3.5287159597942415,-0.07690492233749335,-1.5429765221288811,-0.6047892335465412,-1.828547065324899,-0.5421435609618575,0.1079940634266765,-4.688304314219677,-1.7593568754859767,-4.875286938436089
338.0,-0.08946287881295278,1.2070571578499283,-1.3652255505405435,-0.0005005801878885663,-1.359362517033313,-0.25903947341776146,0.1891227479268931,-1.54512659799071,-1.9972029277110304,-4.646021739480879
339.0,-0.4986843658406688,0.62609016544323,-1.8736663467231578,-0.21394832172153055,-1.6506111001111403,-0.46253981498814367,0.26629567402398546,-2.0225010197323883,-2.616088599724336,-4.630059909707509
340.0,0.8075162453638691,0.6418616915001807,-1.577709898449291,-1.1605334848886737,-1.6161231357224084,-0.9241947766628407,-0.6451088200816586,-0.6704029727058995,-1.9002513681010615,-4.7013669252284584
341.0,0.20269761797801156,0.7591268436427066,-0.4792384569038539,-0.9931230494713854,-1.2461458166580002,-0.9289484232326708,0.045153809959103564,-1.228933242874561,-1.6421202793394167,-4.884117969496089
342.0,-1.0196802155741895,-0.1853138525345026,-0.5045494897707801,-1.0431908971421058,-2.4027787328684935,-0.5760339439538782,-0.7622323688884853,-2.1663497514448844,-1.4417657874725698,-5.37778951917787
343.0,0.13061092922581974,0.6301225186204611,-0.812913978399628,-0.12737017305822018,-2.4530298391715855,-0.2837887958763554,-0.37134271254521156,-0.5646586310633972,-2.2062110693777734,-4.733476556439841
344.0,0.013510952055759695,0.02212226968593245,-1.177398462594528,-0.8727353923371555,-2.0101735909606573,-0.9884241204321669,-0.5172582538702428,-0.7716658489088608,-1.7741088287743845,-5.203723073012309
345.0,0.6056576365757347,0.4545001587371673,-1.0144143263898726,-0.8909921680251183,-2.4905927997725676,-0.96558355205136,-0.6570667374544359,-0.7202845472362835,-1.5068648559953213,-4.654366484076931
346.0,0.8181697144223121,0.10382544145806127,-1.3914419123354462,-1.625289068457886,-3.11301366642605,-1.625289068457886,-0.7084737151884792,-0.33531036108246637,-1.6771350625349242,-4.843501937470536
347.0,0.2300484311590767,0.4428670928397753,-1.2766780133885087,-1.2675055513648201,-2.386451458275194,-1.0182684391891288,-0.5824843535490787,-1.0759407191094013,-2.181774809802751,-5.089108063791261
348.0,-0.5489408269566536,0.1903096299305742,-0.598195638540356,-0.784566513700532,-2.183140039423307,-0.4416587046411131,-0.21249731398478677,-1.3728108586581633,-1.691965880867884,-4.4342992522858635
349.0,-1.0664556386957127,-0.2056989760489012,-0.566350329989699,-0.05110168448453711,-1.8830989156912987,0.0064910382938754285,-0.3677346236513932,-2.097089999702541,-1.3227329949582418,-4.622572718706497
350.0,-0.7205377592068465,0.045195482639579954,-0.9909067905635562,-0.4660127723113643,-1.9217372360650433,-0.47553070135077613,0.2548539600806319,-2.4975342389245268,-1.1017994828943283,-5.115286718116696
351.0,-1.4787062620313578,0.9106053881889444,-1.204348658634442,-0.311933655046464,-0.8828340464629223,-0.017100265771556877,0.12354750079972532,-2.720723212839783,-1.7219245393454705,-4.836799992227638
352.0,-0.576168494658652,0.07919457196655211,-1.6191247137282778,-0.5963897702516399,-1.7365204990709968,-0.44283617654085305,-0.3746957533793147,-2.2923323626688292,-2.171825231280722,-5.27573053709054
353.0,0.9903445962011418,0.26391928778419893,-1.9000139946786814,-1.3026373713736448,-2.5361557715334166,-1.4445217834843291,-0.4239566306115725,-1.1374448383519316,-1.7455676467013672,-4.826209542123746
354.0,0.5017607672276128,0.5707818497224522,-1.1348749595773016,-0.9638146903580429,-1.8894486702708941,-1.1007813620914257,-0.42876593274674013,-1.0348122280972012,-0.9810971286636434,-4.90974993173804
355.0,0.40701373546790975,0.04961680161762483,-1.3853145367416677,-2.3581078422921142,-3.279458463570989,-1.5249910888841995,-1.986507788503423,-0.5508391321003607,-1.8352929363689183,-5.29301954939001
356.0,-1.2989874432863073,0.034797678350805716,-0.4276244034788079,-1.2656874741151969,-1.8791417941850652,-0.5808453723446634,-0.9135302481215464,-1.729605855159851,-2.0273784825993637,-5.21485818148493
357.0,-0.8140291661161274,0.11890813321796156,-0.7657428638874093,-1.0972659540037382,-1.9601842927495443,-0.3913361863517866,-0.2557626426713884,-1.0627227791650975,-1.2128337356926842,-4.10935648443659
358.0,1.098944118129033,1.0867020202865612,-0.8388686256543973,0.20754252282350505,-0.9567956523789549,-0.39211064589249345,-0.058907556944170825,-2.188465582118802,-1.1540633794022273,-4.0308384772195485
359.0,0.9817595796532408,0.32392272913301023,-0.8893081696019016,-0.6425234332304934,-2.265532410122828,-0.6642965193874795,-0.5151390074851476,-0.8326318090906106,-1.2846558729557938,-4.298727049610216
360.0,-1.5586934123440166,0.27383338559701875,-1.8658695795855507,0.10647351149936912,-1.8023467075653414,-0.10780639393041991,0.23447619894047955,-3.5011299892950625,-1.5537156524406566,-4.731462437026027
361.0,-1.721553673608686,-0.39150162886008055,-1.6167030719565532,-0.609870738325957,-1.7590979500333426,-0.2942744056772799,0.34938597682040706,-3.6451383442384397,-1.7088183383391995,-2.608211706375794
362.0,-1.318764449902579,-0.16561132931724276,-1.2637161666970567,-0.44597894838987173,-1.7829968699435321,-0.224233488113752,0.3168026846017371,-3.1478675821989195,-1.373278348301176,-2.7282621242366756
363.0,-1.1055842724719236,0.10353465246630478,-1.0627781242230725,-0.3188937866615422,-1.7288327006194235,-0.20933596116662878,0.16818355189637813,-2.7750394853848053,-1.1117056038754418,-2.9582449095656993
364.0,-0.6986937648130032,0.5138341678869098,-0.7817476745920411,-0.041686630375155964,-1.536981618529635,-0.11437726196509024,-0.07305600703236825,-2.115603871533524,-0.6882826932744099,-3.216330206154112
