"Time","Phocaeicola_A_858004","Bacteroides_H","Faecalibacterium","Paramuribaculum","Lachnospira","other","Parabacteroides_B_862066","Phascolarctobacterium_A","Ruminococcus_E","Gemmiger_A_73129","Prevotella"
20,0.0615555555555556,0.0582777777777778,0.0411666666666667,0.00194444444444444,0.00411111111111111,0.474277777777778,0.0110555555555556,0.00766666666666667,0,0.00561111111111111,0.334333333333333
21,0.273,0.345055555555556,0.0935555555555556,0.0255,0.0522777777777778,0.139555555555556,0.05,0.015,0,0.00411111111111111,0.00194444444444444
22,0.314444444444444,0.304111111111111,0.111111111111111,0.0171111111111111,0.0617777777777778,0.135888888888889,0.0273333333333333,0.0227777777777778,5.55555555555556e-05,0.00388888888888889,0.0015
23,0.257555555555556,0.310611111111111,0.0635555555555556,0.00672222222222222,0.056,0.242388888888889,0.0217777777777778,0.0176111111111111,0.006,0.00927777777777778,0.0085
24,0.307722222222222,0.333555555555556,0.0996111111111111,0.0176666666666667,0.0306111111111111,0.134222222222222,0.0424444444444444,0.0163333333333333,0.00711111111111111,0.00922222222222222,0.0015
25,0.316888888888889,0.317944444444444,0.0659444444444444,0.0249444444444444,0.0269444444444444,0.165444444444444,0.0527777777777778,0.015,0.00272222222222222,0.00716666666666667,0.00422222222222222
26,0.257277777777778,0.291222222222222,0.130166666666667,0.0226111111111111,0.0361666666666667,0.178,0.0416666666666667,0.015,0.0119444444444444,0.0126666666666667,0.00327777777777778
27,0.241777777777778,0.266888888888889,0.1465,0.0196111111111111,0.034,0.191055555555556,0.0362777777777778,0.0186111111111111,0.0169444444444444,0.00922222222222222,0.0191111111111111
28,0.329333333333333,0.309333333333333,0.0881666666666667,0.0188888888888889,0.0478888888888889,0.146944444444444,0.0321111111111111,0.0167222222222222,0.00233333333333333,0.00633333333333333,0.00194444444444444
29,0.328666666666667,0.312444444444444,0.0711666666666667,0.0171666666666667,0.0290555555555556,0.183055555555556,0.0287777777777778,0.0148888888888889,0.00244444444444444,0.00683333333333333,0.0055
30,0.292777777777778,0.320444444444444,0.1235,0.026,0.0230555555555556,0.132388888888889,0.0453333333333333,0.0211111111111111,0.00383333333333333,0.0101666666666667,0.00138888888888889
31,0.326777777777778,0.316611111111111,0.0461111111111111,0.00955555555555555,0.0755,0.171777777777778,0.0153888888888889,0.0198333333333333,0.00338888888888889,0.00805555555555556,0.007
32,0.0663888888888889,0.0740555555555556,0.0204444444444444,0.00516666666666667,0.0147777777777778,0.537388888888889,0.00644444444444444,0.00988888888888889,0.00944444444444444,0.0112777777777778,0.244722222222222
33,0.0707222222222222,0.0782222222222222,0.0249444444444444,0.00538888888888889,0.0157777777777778,0.526388888888889,0.00672222222222222,0.0101111111111111,0.0095,0.0119444444444444,0.240277777777778
34,0.0826666666666667,0.0885555555555556,0.0344444444444444,0.00594444444444444,0.0186111111111111,0.5085,0.00761111111111111,0.0108888888888889,0.00961111111111111,0.0115,0.221666666666667
35,0.106111111111111,0.103,0.0492222222222222,0.00733333333333333,0.0208888888888889,0.479333333333333,0.0104444444444444,0.0111111111111111,0.00872222222222222,0.0112222222222222,0.192611111111111
36,0.133222222222222,0.1225,0.0688333333333333,0.00783333333333333,0.0256666666666667,0.437333333333333,0.0132222222222222,0.0118333333333333,0.00866666666666667,0.0101111111111111,0.160777777777778
37,0.166888888888889,0.147,0.0891666666666667,0.00972222222222222,0.0301666666666667,0.391777777777778,0.0171666666666667,0.0126111111111111,0.00827777777777778,0.00933333333333333,0.117888888888889
38,0.203277777777778,0.172277777777778,0.107944444444444,0.0118333333333333,0.0344444444444444,0.340944444444444,0.0220555555555556,0.0139444444444444,0.00722222222222222,0.0085,0.0775555555555556
39,0.237166666666667,0.196333333333333,0.126,0.0131666666666667,0.0378333333333333,0.296166666666667,0.0266666666666667,0.0145,0.00622222222222222,0.00716666666666667,0.0387777777777778
40,0.264,0.214277777777778,0.133555555555556,0.0146111111111111,0.0393333333333333,0.263166666666667,0.0316111111111111,0.015,0.00477777777777778,0.00677777777777778,0.0128888888888889
41,0.280222222222222,0.223666666666667,0.129333333333333,0.0153888888888889,0.0374444444444444,0.251722222222222,0.0353888888888889,0.0147222222222222,0.00316666666666667,0.00566666666666667,0.00327777777777778
42,0.264611111111111,0.305388888888889,0.0983888888888889,0.0151666666666667,0.00361111111111111,0.238944444444444,0.0404444444444444,0.0207777777777778,0.00166666666666667,0.00533333333333333,0.00566666666666667
43,0.270111111111111,0.343722222222222,0.0923888888888889,0.0105,0.00783333333333333,0.193666666666667,0.0381666666666667,0.0326111111111111,0.00166666666666667,0.00422222222222222,0.00511111111111111
44,0.136055555555556,0.170277777777778,0.0548888888888889,0.0045,0.00344444444444444,0.431333333333333,0.0165555555555556,0.0168888888888889,0.00683333333333333,0.00688888888888889,0.152333333333333
45,0.254888888888889,0.363833333333333,0.0914444444444444,0.0157777777777778,0.00355555555555556,0.205388888888889,0.0369444444444444,0.015,0.00322222222222222,0.00922222222222222,0.000722222222222222
46,0.268666666666667,0.310777777777778,0.108333333333333,0.0208333333333333,0.00411111111111111,0.227555555555556,0.0242222222222222,0.0226666666666667,0.00161111111111111,0.00994444444444444,0.00127777777777778
47,0.295577491495176,0.339523729853327,0.0719424460431655,0.0182365735318722,0.013217333110256,0.211588868440132,0.0163404160392616,0.0220846578551113,0.00278846690089789,0.00803078467458591,0.000669232056215493
48,0.317611111111111,0.363611111111111,0.0350555555555556,0.0136666666666667,0.0245555555555556,0.201055555555556,0.0125555555555556,0.0213888888888889,0.00394444444444444,0.00633333333333333,0.000222222222222222
49,0.326,0.318888888888889,0.0443333333333333,0.00955555555555555,0.0305,0.22,0.0145555555555556,0.0253888888888889,0.00361111111111111,0.00694444444444444,0.000222222222222222
50,0.125833333333333,0.121,0.0250555555555556,0.00722222222222222,0.00638888888888889,0.557611111111111,0.00788888888888889,0.0138333333333333,0.00861111111111111,0.0128333333333333,0.113722222222222
51,0.256222222222222,0.230722222222222,0.0283888888888889,0.0205555555555556,0.0104444444444444,0.358611111111111,0.0175555555555556,0.0158888888888889,0.00588888888888889,0.00933333333333333,0.0463888888888889
52,0.355,0.312722222222222,0.0316111111111111,0.0286666666666667,0.0122777777777778,0.208,0.0241111111111111,0.0161666666666667,0.00338888888888889,0.0075,0.000555555555555556
53,0.0883888888888889,0.0915555555555556,0.0353888888888889,0.00711111111111111,0.00211111111111111,0.617277777777778,0.00622222222222222,0.01,0.00855555555555556,0.0196666666666667,0.113722222222222
54,0.103444444444444,0.187111111111111,0.0442222222222222,0.0128333333333333,0.00505555555555556,0.503055555555556,0.0148333333333333,0.0152222222222222,0.0112222222222222,0.0194444444444444,0.0835555555555555
55,0.140555555555556,0.359277777777778,0.0649444444444444,0.0215555555555556,0.0105555555555556,0.286666666666667,0.0317222222222222,0.0240555555555556,0.0135,0.0178333333333333,0.0293333333333333
56,0.18,0.441277777777778,0.0782222222222222,0.0257777777777778,0.0146111111111111,0.163555555555556,0.0407777777777778,0.0257777777777778,0.0142777777777778,0.0154444444444444,0.000277777777777778
57,0.338444444444444,0.3395,0.101777777777778,0.0107777777777778,0.0350555555555556,0.1045,0.0483333333333333,0.0205,0.00105555555555556,5.55555555555556e-05,0
58,0.294,0.359388888888889,0.102,0.0135,0.0398888888888889,0.125277777777778,0.0445555555555556,0.0179444444444444,0.002,0.000555555555555556,0.000888888888888889
59,0.302388888888889,0.361777777777778,0.0704444444444444,0.0108333333333333,0.0527222222222222,0.132222222222222,0.0343333333333333,0.0288333333333333,0.00316666666666667,0.00222222222222222,0.00105555555555556
60,0.281111111111111,0.272333333333333,0.153,0.0247222222222222,0.0421666666666667,0.1575,0.0383333333333333,0.0176666666666667,0.00794444444444444,0.00522222222222222,0
61,0.301833333333333,0.303277777777778,0.139777777777778,0.0191111111111111,0.0245,0.1425,0.0322222222222222,0.0234444444444444,0.00672222222222222,0.00661111111111111,0
62,0.299833333333333,0.338388888888889,0.102944444444444,0.0206666666666667,0.0226111111111111,0.136722222222222,0.0403888888888889,0.0221111111111111,0.0100555555555556,0.00572222222222222,0.000555555555555556
63,0.286333333333333,0.310388888888889,0.130222222222222,0.0271666666666667,0.0298888888888889,0.138722222222222,0.0461111111111111,0.0164444444444444,0.00922222222222222,0.00522222222222222,0.000277777777777778
64,0.249111111111111,0.283722222222222,0.168722222222222,0.0341666666666667,0.0368888888888889,0.152388888888889,0.0518333333333333,0.00905555555555556,0.00844444444444444,0.00561111111111111,5.55555555555556e-05
65,0.1905,0.332,0.104111111111111,0.0323333333333333,0.0185555555555556,0.240722222222222,0.0541666666666667,0.0144444444444444,0.00594444444444444,0.00722222222222222,0
66,0.214722222222222,0.332444444444444,0.0682777777777778,0.0462777777777778,0.0146666666666667,0.2415,0.0552222222222222,0.0106111111111111,0.0035,0.0119444444444444,0.000833333333333333
67,0.171222222222222,0.328722222222222,0.0909444444444444,0.0578333333333333,0.0235555555555556,0.233833333333333,0.0475,0.0159444444444444,0.00927777777777778,0.0203888888888889,0.000777777777777778
68,0.155722222222222,0.336222222222222,0.0583888888888889,0.0557777777777778,0.0278333333333333,0.279555555555556,0.0389444444444444,0.0141111111111111,0.0121111111111111,0.0209444444444444,0.000388888888888889
69,0.149,0.310277777777778,0.0581111111111111,0.0464444444444444,0.0155,0.350222222222222,0.0345,0.0151111111111111,0.0045,0.0145555555555556,0.00177777777777778
70,0.235333333333333,0.319555555555556,0.061,0.0450555555555556,0.0391666666666667,0.216777777777778,0.0512777777777778,0.00894444444444444,0.00344444444444444,0.0188888888888889,0.000555555555555556
71,0.222777777777778,0.308833333333333,0.0476111111111111,0.0405555555555556,0.0376111111111111,0.259444444444444,0.0499444444444444,0.0151111111111111,0.00416666666666667,0.0139444444444444,0
72,0.0271666666666667,0.0550555555555556,0.00683333333333333,0.015,0.00861111111111111,0.626111111111111,0.0156666666666667,0.0113888888888889,0.0110555555555556,0.0245,0.198611111111111
73,0.280555555555556,0.328166666666667,0.0403333333333333,0.0388888888888889,0.0347777777777778,0.180166666666667,0.0552222222222222,0.0188888888888889,0.00472222222222222,0.0182777777777778,0
74,0.304166666666667,0.316388888888889,0.0395,0.0377777777777778,0.0317222222222222,0.179833333333333,0.0527222222222222,0.0181666666666667,0.00388888888888889,0.0158333333333333,0
75,0.325111111111111,0.312166666666667,0.0347222222222222,0.0377222222222222,0.0271111111111111,0.183944444444444,0.0458888888888889,0.0152777777777778,0.00411111111111111,0.0139444444444444,0
76,0.339555555555556,0.306222222222222,0.0338333333333333,0.0361666666666667,0.0236111111111111,0.186,0.0450555555555556,0.0139444444444444,0.00366666666666667,0.0119444444444444,0
77,0.354722222222222,0.302833333333333,0.0321111111111111,0.0359444444444444,0.0196666666666667,0.186944444444444,0.0386111111111111,0.0128333333333333,0.00377777777777778,0.0125555555555556,0
78,0.3685,0.299222222222222,0.0320555555555556,0.0345,0.0177777777777778,0.1895,0.0321666666666667,0.0115,0.00366666666666667,0.0111111111111111,0
79,0.376222222222222,0.293555555555556,0.0308333333333333,0.034,0.0151666666666667,0.195388888888889,0.0295555555555556,0.0106111111111111,0.00361111111111111,0.0110555555555556,0
80,0.223277777777778,0.270166666666667,0.051,0.025,0.0146111111111111,0.292277777777778,0.0218333333333333,0.0143333333333333,0.016,0.0306666666666667,0.0408333333333333
81,0.283944444444444,0.375333333333333,0.0546111111111111,0.0391111111111111,0.019,0.154833333333333,0.0279444444444444,0.0160555555555556,0.0133888888888889,0.0157777777777778,0
82,0.257666666666667,0.390222222222222,0.0719444444444444,0.0209444444444444,0.0137222222222222,0.173611111111111,0.0209444444444444,0.0187777777777778,0.0102777777777778,0.0217777777777778,0.000111111111111111
83,0.266388888888889,0.435666666666667,0.0462222222222222,0.0231111111111111,0.0111666666666667,0.152555555555556,0.0203888888888889,0.0214444444444444,0.00372222222222222,0.0192777777777778,5.55555555555556e-05
84,0.1165,0.230722222222222,0.0131666666666667,0.0336666666666667,0.00477777777777778,0.348888888888889,0.0169444444444444,0.0213888888888889,0.00638888888888889,0.02,0.187555555555556
85,0.187777777777778,0.278611111111111,0.0393888888888889,0.0263333333333333,0.00777777777777778,0.280555555555556,0.0267222222222222,0.0202777777777778,0.00511111111111111,0.0265555555555556,0.100888888888889
86,0.276944444444444,0.337111111111111,0.0648888888888889,0.0167222222222222,0.0130555555555556,0.199055555555556,0.0336111111111111,0.0191111111111111,0.00327777777777778,0.0344444444444444,0.00177777777777778
87,0.322388888888889,0.388666666666667,0.0218888888888889,0.0126666666666667,0.0194444444444444,0.166888888888889,0.0266666666666667,0.0221111111111111,0.00172222222222222,0.0146666666666667,0.00288888888888889
88,0.333388888888889,0.348555555555556,0.0186111111111111,0.0228888888888889,0.0211111111111111,0.185833333333333,0.0252777777777778,0.016,0.00416666666666667,0.0240555555555556,0.000111111111111111
89,0.332222222222222,0.337833333333333,0.0215,0.0191666666666667,0.0246666666666667,0.196388888888889,0.0289444444444444,0.0188333333333333,0.00433333333333333,0.0161111111111111,0
90,0.271722222222222,0.398166666666667,0.0447777777777778,0.0241666666666667,0.0306666666666667,0.170055555555556,0.0259444444444444,0.0167222222222222,0.00255555555555556,0.0152222222222222,0
91,0.300333333333333,0.340111111111111,0.0465,0.0332777777777778,0.0308333333333333,0.187777777777778,0.0229444444444444,0.0174444444444444,0.00277777777777778,0.018,0
92,0.336111111111111,0.314055555555556,0.0589444444444444,0.0432777777777778,0.0244444444444444,0.162444444444444,0.0298888888888889,0.0171111111111111,0.00144444444444444,0.0122777777777778,0
93,0.335166666666667,0.308833333333333,0.0783333333333333,0.0360555555555556,0.0157222222222222,0.165277777777778,0.0305,0.0166666666666667,0.00333333333333333,0.00961111111111111,5e-04
94,0.256,0.250444444444444,0.0770555555555556,0.0286111111111111,0.009,0.283555555555556,0.0333333333333333,0.0136666666666667,0.00661111111111111,0.0202777777777778,0.0214444444444444
95,0.171833333333333,0.193666666666667,0.0682777777777778,0.0246111111111111,0.00638888888888889,0.405,0.033,0.0112222222222222,0.00933333333333333,0.0342777777777778,0.0423888888888889
96,0.249277777777778,0.303333333333333,0.0921111111111111,0.0298333333333333,0.0174444444444444,0.228055555555556,0.0337222222222222,0.0113333333333333,0.00683333333333333,0.0280555555555556,0
97,0.181722222222222,0.229777777777778,0.0676111111111111,0.0236666666666667,0.0101111111111111,0.371555555555556,0.0267777777777778,0.0170555555555556,0.0100555555555556,0.0508333333333333,0.0108333333333333
98,0.284333333333333,0.281833333333333,0.0558333333333333,0.0225555555555556,0.0422777777777778,0.253388888888889,0.0204444444444444,0.0115,0.00561111111111111,0.0201666666666667,0.00205555555555556
99,0.321166666666667,0.299666666666667,0.0442777777777778,0.0266111111111111,0.0251111111111111,0.224833333333333,0.018,0.0257222222222222,0.00155555555555556,0.0127777777777778,0.000277777777777778
100,0.1575,0.246277777777778,0.0132777777777778,0.009,0.00188888888888889,0.552777777777778,0.00811111111111111,0.00883333333333333,0.000111111111111111,0.00183333333333333,0.000388888888888889
101,0.291777777777778,0.303666666666667,0.0316111111111111,0.0297222222222222,0.0158888888888889,0.281444444444444,0.0185555555555556,0.0166666666666667,0.00205555555555556,0.0085,0.000111111111111111
102,0.291111111111111,0.279666666666667,0.0368888888888889,0.0391666666666667,0.00966666666666667,0.286722222222222,0.0257777777777778,0.0147777777777778,0.000666666666666667,0.0155555555555556,0
103,0.334055555555556,0.276555555555556,0.0631111111111111,0.0376666666666667,0.00744444444444444,0.205444444444444,0.041,0.0120555555555556,0.00494444444444444,0.0177222222222222,0
104,0.319055555555556,0.319055555555556,0.0458888888888889,0.03,0.0163333333333333,0.185666666666667,0.0321666666666667,0.0154444444444444,0.00727777777777778,0.028,0.00111111111111111
105,0.101444444444444,0.118333333333333,0.0389444444444444,0.0178888888888889,0.00688888888888889,0.526888888888889,0.0150555555555556,0.0101111111111111,0.0183888888888889,0.0405,0.105555555555556
106,0.107388888888889,0.125111111111111,0.0402222222222222,0.0175555555555556,0.00838888888888889,0.516555555555556,0.0153333333333333,0.0104444444444444,0.0176111111111111,0.0386666666666667,0.102722222222222
107,0.129111111111111,0.139388888888889,0.0432222222222222,0.0201111111111111,0.0138888888888889,0.485333333333333,0.0165555555555556,0.0108888888888889,0.015,0.0356111111111111,0.0908888888888889
108,0.157833333333333,0.159777777777778,0.0468888888888889,0.0215555555555556,0.0226111111111111,0.441888888888889,0.0196111111111111,0.0123333333333333,0.0127777777777778,0.0321111111111111,0.0726111111111111
109,0.199222222222222,0.188944444444444,0.0483888888888889,0.0247777777777778,0.0332222222222222,0.380111111111111,0.0265555555555556,0.0135,0.00944444444444444,0.0264444444444444,0.0493888888888889
110,0.228888888888889,0.218444444444444,0.052,0.0276666666666667,0.0436111111111111,0.328277777777778,0.0322777777777778,0.0151111111111111,0.00566666666666667,0.0212222222222222,0.0268333333333333
111,0.259611111111111,0.238333333333333,0.0531666666666667,0.0322777777777778,0.0518333333333333,0.280888888888889,0.0386666666666667,0.0166666666666667,0.00305555555555556,0.0177777777777778,0.00772222222222222
112,0.258277777777778,0.249722222222222,0.0519444444444444,0.0341666666666667,0.0545555555555556,0.269888888888889,0.0452222222222222,0.0175555555555556,0.00288888888888889,0.015,0.000777777777777778
113,0.2215,0.307111111111111,0.0432222222222222,0.0553333333333333,0.0437222222222222,0.228277777777778,0.0513888888888889,0.0204444444444444,0.00894444444444444,0.0173888888888889,0.00266666666666667
114,0.222166666666667,0.324722222222222,0.039,0.0621666666666667,0.0270555555555556,0.219166666666667,0.0496666666666667,0.0221666666666667,0.00883333333333333,0.0237777777777778,0.00127777777777778
115,0.25,0.285333333333333,0.0388333333333333,0.0715555555555556,0.0358333333333333,0.216722222222222,0.0482777777777778,0.0146666666666667,0.0065,0.0321111111111111,0.000166666666666667
116,0.241111111111111,0.3055,0.0345555555555556,0.0575,0.0326666666666667,0.214388888888889,0.0430555555555556,0.0165555555555556,0.0139444444444444,0.0398333333333333,0.000888888888888889
117,0.2325,0.334444444444444,0.0288888888888889,0.036,0.0279444444444444,0.214388888888889,0.0370555555555556,0.0192222222222222,0.0218888888888889,0.0462777777777778,0.00138888888888889
118,0.3495,0.291444444444444,0.0291666666666667,0.0288333333333333,0.0456111111111111,0.195944444444444,0.0261111111111111,0.0115,0.00505555555555556,0.0168333333333333,0
119,0.337777777777778,0.312111111111111,0.0450555555555556,0.0251111111111111,0.0338333333333333,0.185166666666667,0.0211666666666667,0.0141666666666667,0.00933333333333333,0.0162777777777778,0
120,0.316833333333333,0.331555555555556,0.0547222222222222,0.0227777777777778,0.0207222222222222,0.180166666666667,0.0217222222222222,0.0172222222222222,0.0167222222222222,0.0175555555555556,0
121,0.262888888888889,0.338111111111111,0.0728333333333333,0.0269444444444444,0.0103888888888889,0.1935,0.0303333333333333,0.0172777777777778,0.0252222222222222,0.0225,0
122,0.223166666666667,0.323722222222222,0.0554444444444444,0.0431666666666667,0.0120555555555556,0.217388888888889,0.0348333333333333,0.0217222222222222,0.035,0.0331111111111111,0.000388888888888889
123,0.217055555555556,0.328555555555556,0.0731111111111111,0.0429444444444444,0.0110555555555556,0.212277777777778,0.0499444444444444,0.00733333333333333,0.026,0.0316111111111111,0.000111111111111111
124,0.197833333333333,0.354166666666667,0.0597777777777778,0.0426666666666667,0.0288333333333333,0.212777777777778,0.0474444444444444,0.0167222222222222,0.0206666666666667,0.0187777777777778,0.000333333333333333
125,0.222222222222222,0.320722222222222,0.0853333333333333,0.0265555555555556,0.0422222222222222,0.222555555555556,0.0361111111111111,0.0155,0.016,0.0127777777777778,0
126,0.232,0.229666666666667,0.0823888888888889,0.0319444444444444,0.0447222222222222,0.304055555555556,0.036,0.0103888888888889,0.00916666666666667,0.0194444444444444,0.000222222222222222
127,0.317388888888889,0.271166666666667,0.0387222222222222,0.0423333333333333,0.0247777777777778,0.187833333333333,0.0601666666666667,0.0247777777777778,0.0100555555555556,0.0227777777777778,0
128,0.115222222222222,0.0786111111111111,0.0291666666666667,0.0172777777777778,0.00555555555555556,0.536333333333333,0.0241666666666667,0.00761111111111111,0.025,0.0283333333333333,0.132722222222222
129,0.254944444444444,0.326722222222222,0.03,0.0351666666666667,0.0208333333333333,0.214777777777778,0.0497222222222222,0.0233333333333333,0.0193888888888889,0.0239444444444444,0.00116666666666667
130,0.0997777777777778,0.1425,0.0388333333333333,0.0192777777777778,0.00666666666666667,0.462555555555556,0.0196111111111111,0.0156111111111111,0.0654444444444444,0.0395,0.0902222222222222
131,0.283833333333333,0.277,0.0581111111111111,0.0459444444444444,0.0260555555555556,0.168277777777778,0.0521666666666667,0.0262777777777778,0.0307777777777778,0.0315555555555556,0
132,0.334555555555556,0.279111111111111,0.0518888888888889,0.0311666666666667,0.0392222222222222,0.167277777777778,0.0453888888888889,0.0164444444444444,0.0204444444444444,0.0145,0
133,0.284444444444444,0.333722222222222,0.0653333333333333,0.0275,0.0256111111111111,0.165777777777778,0.0509444444444444,0.015,0.0196666666666667,0.012,0
134,0.315611111111111,0.298444444444444,0.0448333333333333,0.0296111111111111,0.0443888888888889,0.167833333333333,0.0574444444444444,0.0209444444444444,0.0113333333333333,0.00922222222222222,0.000333333333333333
135,0.302611111111111,0.325055555555556,0.0614444444444444,0.0201111111111111,0.0288333333333333,0.180444444444444,0.0500555555555556,0.0152777777777778,0.00361111111111111,0.0114444444444444,0.00111111111111111
136,0.327055555555556,0.309333333333333,0.0588888888888889,0.0148888888888889,0.0240555555555556,0.171,0.0505555555555556,0.0147222222222222,0.0114444444444444,0.0172222222222222,0.000833333333333333
137,0.352611111111111,0.279388888888889,0.0569444444444444,0.0116111111111111,0.0226111111111111,0.163111111111111,0.0489444444444444,0.0149444444444444,0.0252222222222222,0.0239444444444444,0.000666666666666667
138,0.324611111111111,0.252,0.0529444444444444,0.0112222222222222,0.0361111111111111,0.207611111111111,0.0494444444444444,0.0247777777777778,0.0164444444444444,0.022,0.00283333333333333
139,0.2895,0.239444444444444,0.0860555555555556,0.0131111111111111,0.0610555555555556,0.203611111111111,0.0465555555555556,0.0221666666666667,0.0161111111111111,0.0220555555555556,0.000333333333333333
140,0.256111111111111,0.280777777777778,0.0743888888888889,0.0263888888888889,0.0508333333333333,0.178611111111111,0.0502777777777778,0.0129444444444444,0.0412777777777778,0.0258333333333333,0.00255555555555556
141,0.233222222222222,0.299333333333333,0.0776111111111111,0.0305555555555556,0.0383333333333333,0.201444444444444,0.0563333333333333,0.0181666666666667,0.0267222222222222,0.0182777777777778,0
142,0.237444444444444,0.282888888888889,0.0521666666666667,0.0458888888888889,0.0315,0.224166666666667,0.0568333333333333,0.0137777777777778,0.0241111111111111,0.0308333333333333,0.000388888888888889
143,0.229,0.259888888888889,0.0589444444444444,0.041,0.0291666666666667,0.207222222222222,0.0496111111111111,0.0135,0.0757777777777778,0.0337777777777778,0.00211111111111111
144,0.243666666666667,0.294555555555556,0.0465,0.0379444444444444,0.0260555555555556,0.204722222222222,0.048,0.0155,0.0500555555555556,0.0329444444444444,5.55555555555556e-05
145,0.213055555555556,0.284333333333333,0.0488333333333333,0.0445555555555556,0.0506666666666667,0.232444444444444,0.0502777777777778,0.0180555555555556,0.0327222222222222,0.0249444444444444,0.000111111111111111
146,0.223833333333333,0.371222222222222,0.0133888888888889,0.0458888888888889,0.0395555555555556,0.187555555555556,0.0674444444444444,0.0181666666666667,0.023,0.00966666666666667,0.000277777777777778
147,0.221611111111111,0.2925,0.0277777777777778,0.0466666666666667,0.0475,0.245333333333333,0.0668888888888889,0.0161111111111111,0.0190555555555556,0.0165555555555556,0
148,0.1825,0.233777777777778,0.0389444444444444,0.0334444444444444,0.0345555555555556,0.309388888888889,0.0687222222222222,0.0124444444444444,0.0136666666666667,0.0372222222222222,0.0353333333333333
149,0.242222222222222,0.213333333333333,0.0788333333333333,0.0385555555555556,0.0898333333333333,0.219777777777778,0.0547777777777778,0.0170555555555556,0.0138888888888889,0.0317222222222222,0
150,0.248222222222222,0.223888888888889,0.0657222222222222,0.0706111111111111,0.0418888888888889,0.210111111111111,0.0532222222222222,0.0166111111111111,0.0257222222222222,0.044,0
151,0.0992777777777778,0.0975555555555556,0.0344444444444444,0.0187777777777778,0.0125555555555556,0.496,0.0268333333333333,0.00788888888888889,0.0465555555555556,0.0584444444444444,0.101666666666667
152,0.150888888888889,0.250111111111111,0.0376666666666667,0.0393888888888889,0.0303333333333333,0.318944444444444,0.0599444444444444,0.0165,0.0227222222222222,0.0458333333333333,0.0276666666666667
153,0.2505,0.234277777777778,0.0513333333333333,0.0345,0.0445555555555556,0.244,0.0640555555555556,0.0129444444444444,0.0202777777777778,0.0413888888888889,0.00216666666666667
154,0.0963888888888889,0.0721111111111111,0.0340555555555556,0.00355555555555556,0.0220555555555556,0.554611111111111,0.0125,0.00611111111111111,0.0233888888888889,0.0325555555555556,0.142666666666667
155,0.152777777777778,0.116055555555556,0.0405555555555556,0.00561111111111111,0.0233888888888889,0.476055555555556,0.0198333333333333,0.00883333333333333,0.0217777777777778,0.0282777777777778,0.106833333333333
156,0.260944444444444,0.207944444444444,0.0519444444444444,0.0117777777777778,0.0247222222222222,0.311833333333333,0.0343333333333333,0.0135555555555556,0.0202222222222222,0.0244444444444444,0.0382777777777778
157,0.304888888888889,0.266388888888889,0.0561111111111111,0.0182777777777778,0.0282222222222222,0.222833333333333,0.0481666666666667,0.0151666666666667,0.0191666666666667,0.0207777777777778,0
158,0.274888888888889,0.255777777777778,0.0451666666666667,0.0338333333333333,0.0549444444444444,0.236388888888889,0.0526666666666667,0.00766666666666667,0.0158888888888889,0.0217222222222222,0.00105555555555556
159,0.233444444444444,0.209944444444444,0.0907777777777778,0.0278888888888889,0.0461111111111111,0.276888888888889,0.032,0.0117222222222222,0.0308888888888889,0.0396666666666667,0.000666666666666667
160,0.28,0.237555555555556,0.0568888888888889,0.0493888888888889,0.0593888888888889,0.2315,0.0417777777777778,0.00677777777777778,0.0141111111111111,0.0222777777777778,0.000333333333333333
161,0.3185,0.250555555555556,0.0528333333333333,0.0448333333333333,0.0322777777777778,0.208111111111111,0.0457777777777778,0.006,0.00783333333333333,0.0253888888888889,0.00788888888888889
162,0.303111111111111,0.249444444444444,0.0545,0.0412777777777778,0.0335555555555556,0.211166666666667,0.0440555555555556,0.00883333333333333,0.0182777777777778,0.0303333333333333,0.00544444444444444
163,0.270388888888889,0.247722222222222,0.0588888888888889,0.0341666666666667,0.0360555555555556,0.215388888888889,0.0463333333333333,0.0115555555555556,0.0378333333333333,0.0397222222222222,0.00194444444444444
164,0.238166666666667,0.255888888888889,0.0647777777777778,0.0303888888888889,0.0396111111111111,0.220611111111111,0.0456666666666667,0.0134444444444444,0.0468333333333333,0.0443888888888889,0.000222222222222222
165,0.137111111111111,0.146777777777778,0.0390555555555556,0.0145555555555556,0.0187222222222222,0.372166666666667,0.0267777777777778,0.00861111111111111,0.0238888888888889,0.0268333333333333,0.1855
166,0.0503888888888889,0.0494444444444444,0.0132777777777778,0.00272222222222222,0.000611111111111111,0.509611111111111,0.00805555555555556,0.00416666666666667,0.002,0.00644444444444444,0.353277777777778
167,0.255888888888889,0.329777777777778,0.0496111111111111,0.0446111111111111,0.0256666666666667,0.181555555555556,0.0648333333333333,0.00955555555555555,0.0231111111111111,0.0147777777777778,0.000611111111111111
168,0.260555555555556,0.341944444444444,0.0713333333333333,0.0415555555555556,0.0252222222222222,0.157166666666667,0.0633333333333333,0.00988888888888889,0.0163333333333333,0.0123888888888889,0.000277777777777778
169,0.264777777777778,0.337444444444444,0.0928333333333333,0.0372777777777778,0.026,0.145611111111111,0.0635,0.0107222222222222,0.0114444444444444,0.0103888888888889,0
170,0.216833333333333,0.270388888888889,0.0700555555555556,0.0387777777777778,0.0481666666666667,0.237055555555556,0.0642222222222222,0.00888888888888889,0.014,0.0305,0.00111111111111111
